,time, system, entity , mmsi, msg_in, msg_out,iter_time
1,1709501487.999606, caravela-2,7,112,13,3,3.100221872329712
2,1709501495.199757, caravela-2,7,112,30,7,7.200151205062866
3,1709501501.450374, caravela-2,7,112,24,8,6.250616788864136
4,1709501505.600147, caravela-2,7,112,16,4,4.149773120880127
5,1709501512.750774, caravela-2,7,112,28,9,7.15062689781189
6,1709501516.903766, caravela-2,7,112,16,4,4.152992010116577
7,1709501521.000211, caravela-2,7,112,16,5,4.096445083618164
8,1709501527.250228, caravela-2,7,112,19,6,6.250016927719116
9,1709501533.549653, caravela-2,7,112,24,8,6.29942512512207
10,1709501537.700092, caravela-2,7,112,16,5,4.150439023971558
11,1709501541.799804, caravela-2,7,112,16,5,4.099711894989014
12,1709501549.950056, caravela-2,7,112,32,13,8.150252103805542
13,1709501557.199375, caravela-2,7,112,26,8,7.249318838119507
14,1709501561.299848, caravela-2,7,112,14,4,4.100473165512085
15,1709501570.503356, caravela-2,7,112,38,9,9.203507900238037
16,1709501574.602176, caravela-2,7,112,16,4,4.098819971084595
17,1709501582.749796, caravela-2,7,112,32,8,8.14761996269226
18,1709501587.800905, caravela-2,7,112,20,6,5.051109075546265
19,1709501590.899816, caravela-2,7,112,12,3,3.0989110469818115
20,1709501594.050263, caravela-2,7,112,10,3,3.150446891784668
21,1709501600.199972, caravela-2,7,112,26,9,6.149708986282349
22,1709501603.249716, caravela-2,7,112,12,3,3.049744129180908
23,1709501607.349889, caravela-2,7,112,16,4,4.100172996520996
24,1709501612.500758, caravela-2,7,112,20,5,5.150868892669678
25,1709501620.750461, caravela-2,7,112,33,10,8.249703168869019
26,1709501623.79978, caravela-2,7,112,12,3,3.049318790435791
27,1709501631.000167, caravela-2,7,112,24,8,7.200387001037598
28,1709501636.099937, caravela-2,7,112,21,5,5.0997700691223145
29,1709501640.150156, caravela-2,7,112,18,4,4.0502190589904785
30,1709501643.250079, caravela-2,7,112,12,3,3.0999228954315186
31,1709501647.314336, caravela-2,7,112,8,4,4.0642571449279785
32,1709501652.450396, caravela-2,7,112,10,5,5.136059999465942
33,1709501658.600118, caravela-2,7,112,12,6,6.14972186088562
34,1709501662.711701, caravela-2,7,112,8,4,4.11158299446106
35,1709501669.899848, caravela-2,7,112,14,10,7.188147068023682
36,1709501675.149594, caravela-2,7,112,10,5,5.249746084213257
37,1709501679.249608, caravela-2,7,112,8,4,4.100013971328735
0,1709501470.909362, caravela-3,7,113,7,3,
1,1709501481.059515, caravela-3,7,113,33,11,10.150152921676636
2,1709501492.059673, caravela-3,7,113,31,12,11.000158071517944
3,1709501496.160249, caravela-3,7,113,12,4,4.100575923919678
4,1709501500.309601, caravela-3,7,113,11,4,4.149352073669434
5,1709501507.509608, caravela-3,7,113,21,7,7.20000696182251
6,1709501510.61037, caravela-3,7,113,9,3,3.100761890411377
7,1709501515.809668, caravela-3,7,113,15,5,5.199298143386841
8,1709501520.959958, caravela-3,7,113,15,7,5.150290012359619
9,1709501524.060352, caravela-3,7,113,9,3,3.1003940105438232
10,1709501528.164508, caravela-3,7,113,12,4,4.104156017303467
11,1709501531.310293, caravela-3,7,113,10,3,3.145784854888916
12,1709501536.410236, caravela-3,7,113,15,5,5.099942922592163
13,1709501547.709915, caravela-3,7,113,33,12,11.299679040908813
14,1709501551.859779, caravela-3,7,113,13,4,4.149863958358765
15,1709501555.959524, caravela-3,7,113,14,5,4.099745035171509
16,1709501559.059471, caravela-3,7,113,9,3,3.099946975708008
17,1709501564.209471, caravela-3,7,113,15,6,5.150000095367432
18,1709501570.359433, caravela-3,7,113,18,9,6.149961948394775
19,1709501574.459747, caravela-3,7,113,12,5,4.100314140319824
20,1709501578.659459, caravela-3,7,113,12,5,4.199712038040161
21,1709501584.809869, caravela-3,7,113,18,8,6.150409936904907
22,1709501587.909579, caravela-3,7,113,10,3,3.099709987640381
23,1709501595.109601, caravela-3,7,113,24,7,7.200021982192993
24,1709501603.309536, caravela-3,7,113,24,13,8.199934959411621
25,1709501611.559891, caravela-3,7,113,24,13,8.250355005264282
26,1709501619.809356, caravela-3,7,113,25,12,8.249464988708496
27,1709501624.010504, caravela-3,7,113,15,4,4.20114803314209
28,1709501629.209466, caravela-3,7,113,18,7,5.198961973190308
29,1709501633.259819, caravela-3,7,113,14,5,4.050353050231934
