,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
582,58.091176986694336,"(63.32880775381961, 10.083054422668043)","(63.3295888862803, 10.082737672500302)","(63.32935301865464, 10.085275589053834)","(63.33058812467501, 10.086646199592753)","(63.332460741735424, 10.082141414421503)","(63.331953483100804, 10.08064465767469)"
583,58.13031888008118,"(63.32880928170706, 10.083054900132874)","(63.32958965022403, 10.082737672500302)","(63.3293545465421, 10.085275302574937)","(63.33058812467501, 10.086642952831914)","(63.332459213847976, 10.08214103244964)","(63.331952146199285, 10.080645994576212)"
584,58.410720109939575,"(63.328810809594515, 10.083055377597702)","(63.329590414167754, 10.082737672500302)","(63.32935597893659, 10.08527501609604)","(63.33058812467501, 10.086639706071075)","(63.33245768596052, 10.082140650477776)","(63.33195080929776, 10.080647331477733)"
585,58.517592906951904,"(63.32881233748197, 10.08305585506253)","(63.329591178111485, 10.082737672500302)","(63.329357411331074, 10.085274729617142)","(63.33058812467501, 10.086636459310236)","(63.332456253566036, 10.082140173012947)","(63.33194947239623, 10.080648668379256)"
586,58.82433891296387,"(63.32881386536942, 10.083056332527361)","(63.32959194205521, 10.082737672500302)","(63.32935884372556, 10.085274443138244)","(63.33058812467501, 10.086633212549398)","(63.332454821171545, 10.082139695548117)","(63.33194813549471, 10.080650005280779)"
587,58.9998459815979,"(63.328815393256875, 10.08305680999219)","(63.32959270599894, 10.082737672500302)","(63.32936027612005, 10.085274156659347)","(63.33058812467501, 10.086629870295592)","(63.332453388777054, 10.082139218083288)","(63.331946798593194, 10.0806513421823)"
588,59.091312885284424,"(63.32881692114432, 10.08305728745702)","(63.329593469942665, 10.082737672500302)","(63.32936170851454, 10.08527387018045)","(63.33058812467501, 10.086626528041787)","(63.33245195638257, 10.08213874061846)","(63.33194546169167, 10.080652679083823)"
589,59.130162954330444,"(63.32881844903178, 10.083057764921849)","(63.32959423388639, 10.082737672500302)","(63.329363140909024, 10.085273583701552)","(63.33058812467501, 10.086623185787982)","(63.332450523988086, 10.08213826315363)","(63.331944029297176, 10.080653920492379)"
590,59.410367012023926,"(63.328819976919235, 10.083058242386677)","(63.32959499783012, 10.082737672500302)","(63.32936466879647, 10.085273297222654)","(63.33058812467501, 10.086619843534178)","(63.332449091593595, 10.0821377856888)","(63.33194259690269, 10.080655161900934)"
591,59.51760411262512,"(63.32882150480668, 10.083058719851508)","(63.329595761773845, 10.082737672500302)","(63.32936619668393, 10.085273010743757)","(63.33058812467501, 10.086616501280373)","(63.33244756370614, 10.082137403716937)","(63.33194116450821, 10.08065640330949)"
592,59.82442498207092,"(63.32882303269413, 10.083059197316338)","(63.32959652571757, 10.082737672500302)","(63.329367724571384, 10.085272724264858)","(63.33058812467501, 10.086613159026568)","(63.33244603581869, 10.082137021745073)","(63.33193973211372, 10.080657644718046)"
593,60.00424909591675,"(63.32882456058159, 10.083059674781166)","(63.3295972896613, 10.082737672500302)","(63.32936925245883, 10.08527243778596)","(63.33058812467501, 10.086609816772762)","(63.332444507931235, 10.08213663977321)","(63.331938299719226, 10.080658886126601)"
594,60.091110944747925,"(63.32882599297608, 10.083060152245995)","(63.329598053605025, 10.082737672500302)","(63.32937078034628, 10.085272151307063)","(63.33058812467501, 10.086606474518957)","(63.33244298004378, 10.082136257801347)","(63.33193686732474, 10.080660127535157)"
595,60.13011288642883,"(63.32882742537057, 10.083060629710825)","(63.32959881754875, 10.082737672500302)","(63.32937230823374, 10.085271864828165)","(63.33058812467501, 10.086603132265154)","(63.33244145215633, 10.082135875829483)","(63.33193553042322, 10.08066146443668)"
596,60.410428047180176,"(63.32882885776506, 10.083061107175654)","(63.32959958149248, 10.082737672500302)","(63.32937374062823, 10.085271482856303)","(63.33058812467501, 10.086599790011348)","(63.332439924268876, 10.082135493857619)","(63.3319341935217, 10.080662801338201)"
597,60.51765203475952,"(63.328830290159544, 10.083061584640483)","(63.329600345436205, 10.082737672500302)","(63.32937517302271, 10.08527110088444)","(63.33058812467501, 10.086596447757543)","(63.33243839638142, 10.08213501639279)","(63.33193285662018, 10.080664138239724)"
598,60.82459592819214,"(63.328831722554035, 10.083062062105313)","(63.329601013886965, 10.082737672500302)","(63.3293766054172, 10.085270718912575)","(63.33058812467501, 10.086593105503738)","(63.332436868493964, 10.08213453892796)","(63.33193151971866, 10.080665475141247)"
599,60.99968600273132,"(63.328833154948526, 10.083062539570141)","(63.329601682337724, 10.082737672500302)","(63.32937803781169, 10.085270336940713)","(63.33058812467501, 10.086589763249933)","(63.33243534060651, 10.082134061463131)","(63.33193018281713, 10.080666812042768)"
600,61.091373920440674,"(63.32883458734301, 10.08306301703497)","(63.32960235078849, 10.082737672500302)","(63.32937947020618, 10.085269954968851)","(63.33058812467501, 10.086586420996127)","(63.33243381271906, 10.082133583998303)","(63.33192884591561, 10.08066814894429)"
601,61.130311012268066,"(63.3288360197375, 10.0830634944998)","(63.32960301923925, 10.082737672500302)","(63.32938090260067, 10.085269572996987)","(63.33058812467501, 10.086583078742322)","(63.332432284831604, 10.082133106533472)","(63.33192750901409, 10.080669390352847)"
602,61.410773038864136,"(63.32883745213199, 10.083063971964629)","(63.32960368769001, 10.082737672500302)","(63.329382430488124, 10.08526928651809)","(63.33058812467501, 10.086579736488519)","(63.33243075694415, 10.082132629068644)","(63.331926172112574, 10.080670631761402)"
603,61.51764893531799,"(63.328838884526476, 10.083064449429457)","(63.32960435614077, 10.082737672500302)","(63.32938395837558, 10.085269000039192)","(63.33058812467501, 10.086576394234713)","(63.332429324549665, 10.08213224709678)","(63.331924835211055, 10.080671873169958)"
604,61.824352979660034,"(63.32884031692096, 10.083064926894288)","(63.329605120084494, 10.082737672500302)","(63.329385486263035, 10.085268713560293)","(63.33058812467501, 10.086573051980908)","(63.332427892155174, 10.082131865124918)","(63.33192349830953, 10.080673114578515)"
605,61.999680042266846,"(63.32884174931545, 10.083065404359116)","(63.329605884028226, 10.082737672500302)","(63.329387014150484, 10.085268427081395)","(63.33058812467501, 10.086569709727103)","(63.33242645976068, 10.082131483153054)","(63.33192216140801, 10.08067435598707)"
606,62.0912709236145,"(63.32884327720291, 10.083065881823945)","(63.32960664797195, 10.082737672500302)","(63.32938854203794, 10.085268140602498)","(63.33058812467501, 10.086566367473297)","(63.3324250273662, 10.08213110118119)","(63.33192082450649, 10.080675597395626)"
607,62.13028693199158,"(63.328844805090355, 10.083066359288775)","(63.329607411915674, 10.082737672500302)","(63.329390069925395, 10.0852678541236)","(63.33058812467501, 10.086563025219494)","(63.332423594971715, 10.082130719209328)","(63.331919392112, 10.080676838804182)"
608,62.410325050354004,"(63.32884633297781, 10.083066836753606)","(63.329608175859406, 10.082737672500302)","(63.32939159781285, 10.085267567644703)","(63.33058812467501, 10.086559682965689)","(63.332422162577224, 10.082130337237464)","(63.33191795971751, 10.080678080212738)"
609,62.51759600639343,"(63.32884786086527, 10.083067314218434)","(63.32960893980313, 10.082737672500302)","(63.3293931257003, 10.085267281165805)","(63.33058812467501, 10.086556340711883)","(63.332420539196804, 10.0821299552656)","(63.33191652732302, 10.080679321621295)"
610,62.8245050907135,"(63.328849388752715, 10.083067791683263)","(63.329609703746854, 10.082737672500302)","(63.329394653587755, 10.085266994686908)","(63.33058812467501, 10.086552998458078)","(63.33241891581638, 10.082129573293738)","(63.33191509492853, 10.080680563029851)"
611,62.9997661113739,"(63.32885091664017, 10.083068269148093)","(63.329610467690586, 10.082737672500302)","(63.32939618147521, 10.08526670820801)","(63.330588029182046, 10.086549656204273)","(63.33241729243596, 10.082129191321874)","(63.33191366253404, 10.080681804438408)"
612,63.09128189086914,"(63.32885234903466, 10.083068746612922)","(63.32961123163431, 10.082737672500302)","(63.32939770936266, 10.085266421729113)","(63.33058793368908, 10.08654631395047)","(63.33241566905554, 10.08212880935001)","(63.33191223013955, 10.080683045846964)"
613,63.130101919174194,"(63.328853781429146, 10.083069224077752)","(63.329611995578034, 10.082737672500302)","(63.329399237250115, 10.085266135250215)","(63.33058783819611, 10.086542971696664)","(63.33241404567512, 10.082128427378148)","(63.33191089323803, 10.080684382748487)"
614,63.41188907623291,"(63.32885521382363, 10.08306970154258)","(63.329612759521765, 10.082737672500302)","(63.3294006696446, 10.085265753278351)","(63.330587742703145, 10.086539629442859)","(63.3324124222947, 10.082128045406284)","(63.33190955633651, 10.080685719650008)"
615,63.51763200759888,"(63.32885664621812, 10.083070179007409)","(63.32961352346549, 10.082737672500302)","(63.32940210203909, 10.08526537130649)","(63.33058764721018, 10.086536287189055)","(63.33241098990021, 10.08212766343442)","(63.33190821943499, 10.080687056551529)"
616,63.824345111846924,"(63.32885807861261, 10.08307065647224)","(63.329614287409214, 10.082737672500302)","(63.32940353443358, 10.085264989334625)","(63.330587551717215, 10.08653294493525)","(63.33240955750573, 10.082127281462556)","(63.33190688253347, 10.080688393453052)"
617,63.999703884124756,"(63.328859511007096, 10.083071133937068)","(63.329615051352945, 10.082737672500302)","(63.329404966828065, 10.085264607362761)","(63.330587551717215, 10.086529602681445)","(63.33240812511124, 10.082126899490692)","(63.33190554563195, 10.080689730354575)"
618,64.09134006500244,"(63.32886103889455, 10.083071611401898)","(63.32961581529668, 10.082737672500302)","(63.32940639922255, 10.0852642253909)","(63.330587551717215, 10.08652626042764)","(63.33240669271675, 10.08212651751883)","(63.33190420873043, 10.080691067256096)"
619,64.13013911247253,"(63.32886256678201, 10.083072088866727)","(63.3296165792404, 10.082737672500302)","(63.32940783161704, 10.085263843419035)","(63.330587551717215, 10.086522918173834)","(63.33240526032226, 10.082126135546966)","(63.33190277633594, 10.080692308664652)"
620,64.41032791137695,"(63.32886409466946, 10.083072566331555)","(63.329617343184125, 10.082737672500302)","(63.329409359504496, 10.085263556940138)","(63.330587551717215, 10.086519575920029)","(63.33240382792778, 10.082125753575102)","(63.331901343941446, 10.080693550073208)"
621,64.518306016922,"(63.32886562255692, 10.083073043796386)","(63.32961810712786, 10.082737672500302)","(63.329410887391944, 10.08526327046124)","(63.330587551717215, 10.086516233666224)","(63.33240239553329, 10.082125276110274)","(63.331899911546955, 10.080694791481765)"
622,64.82421398162842,"(63.328867150444374, 10.083073521261216)","(63.32961887107158, 10.082737672500302)","(63.32941241527939, 10.085262983982343)","(63.330587551717215, 10.086512891412418)","(63.3324009631388, 10.082124798645443)","(63.33189847915247, 10.08069603289032)"
623,64.99971294403076,"(63.32886867833183, 10.083073998726045)","(63.32961963501531, 10.082737672500302)","(63.32941394316685, 10.085262697503444)","(63.330587551717215, 10.086509549158613)","(63.33239953074431, 10.082124321180615)","(63.33189704675798, 10.080697274298876)"
624,65.09112095832825,"(63.328870110726314, 10.083074476190873)","(63.32962039895904, 10.082737672500302)","(63.329415471054304, 10.085262411024546)","(63.330587551717215, 10.08650620690481)","(63.33239809834983, 10.082123843715786)","(63.33189561436349, 10.080698515707432)"
625,65.13023805618286,"(63.328871543120805, 10.083074953655704)","(63.32962116290276, 10.082737672500302)","(63.32941699894175, 10.085262124545649)","(63.330587551717215, 10.086502864651004)","(63.33239666595534, 10.082123366250956)","(63.33189427746197, 10.080699852608955)"
626,65.41038203239441,"(63.328872975515296, 10.083075431120532)","(63.32962192684649, 10.082737672500302)","(63.329418431336244, 10.085261838066751)","(63.330587551717215, 10.0864995223972)","(63.33239523356085, 10.082122888786127)","(63.33189294056045, 10.080701189510476)"
627,65.51938796043396,"(63.32887440790978, 10.08307590858536)","(63.32962269079022, 10.082737672500302)","(63.329419863730735, 10.085261551587854)","(63.330587551717215, 10.086496180143396)","(63.3323937056734, 10.082122506814263)","(63.33189160365893, 10.080702526411997)"
628,65.82423090934753,"(63.32887584030426, 10.083076386050191)","(63.329623359240976, 10.082737672500302)","(63.32942129612522, 10.085261265108956)","(63.330587551717215, 10.08649283788959)","(63.33239217778595, 10.0821221248424)","(63.331890266757405, 10.08070386331352)"
629,65.99970698356628,"(63.328877272698755, 10.08307686351502)","(63.329624027691736, 10.082737672500302)","(63.32942272851971, 10.085260978630059)","(63.330587551717215, 10.086489591128752)","(63.33239064989849, 10.082121742870537)","(63.331888929855886, 10.080705200215043)"
630,66.09123587608337,"(63.32887880058621, 10.083077340979848)","(63.3296246961425, 10.082737672500302)","(63.3294241609142, 10.085260692151161)","(63.330587551717215, 10.086486344367913)","(63.33238912201104, 10.082121360898674)","(63.33188759295437, 10.080706537116564)"
631,66.1302719116211,"(63.32888032847366, 10.083077818444679)","(63.32962536459326, 10.082737672500302)","(63.32942559330869, 10.085260405672264)","(63.330587551717215, 10.086483097607072)","(63.33238759412359, 10.08212097892681)","(63.331886160559876, 10.08070777852512)"
632,66.41073799133301,"(63.32888185636111, 10.083078295909509)","(63.32962603304402, 10.082737672500302)","(63.32942712119615, 10.0852600237004)","(63.330587551717215, 10.086479850846233)","(63.33238606623613, 10.082120596954946)","(63.33188472816539, 10.080709019933677)"
633,66.51763105392456,"(63.32888338424856, 10.083078773374337)","(63.32962670149478, 10.082737672500302)","(63.329428649083596, 10.085259641728538)","(63.330587551717215, 10.086476604085394)","(63.33238463384164, 10.082120214983082)","(63.33188329577091, 10.080710261342233)"
634,66.8245439529419,"(63.32888491213602, 10.083079250839166)","(63.329627465438506, 10.082737672500302)","(63.32943017697105, 10.085259259756674)","(63.330587551717215, 10.086473357324556)","(63.33238320144716, 10.08211983301122)","(63.33188186337642, 10.080711502750788)"
635,66.99978995323181,"(63.32888644002347, 10.083079728303996)","(63.32962822938224, 10.082737672500302)","(63.32943170485851, 10.08525887778481)","(63.330587551717215, 10.08647001507075)","(63.332381769052674, 10.082119451039357)","(63.331880430981926, 10.080712744159344)"
636,67.09112310409546,"(63.32888787241795, 10.083080205768825)","(63.32962899332596, 10.082737672500302)","(63.329433232745956, 10.085258495812948)","(63.330587551717215, 10.086466672816945)","(63.33238033665818, 10.082119069067494)","(63.33187899858744, 10.0807139855679)"
637,67.13013195991516,"(63.32888930481244, 10.083080683233655)","(63.329629757269686, 10.082737672500302)","(63.32943476063341, 10.085258113841084)","(63.330587551717215, 10.086463330563141)","(63.33237890426369, 10.08211868709563)","(63.33187766168592, 10.080715226976457)"
638,67.41055607795715,"(63.32889073720693, 10.083081160698484)","(63.32963052121342, 10.082737672500302)","(63.32943628852087, 10.085257827362186)","(63.330587551717215, 10.086459988309336)","(63.33237747186921, 10.082118305123767)","(63.331876324784396, 10.080716468385013)"
639,67.51826405525208,"(63.32889216960142, 10.083081638163312)","(63.32963128515714, 10.082737672500302)","(63.329437816408316, 10.085257540883289)","(63.330587551717215, 10.086456646055531)","(63.33237594398175, 10.082117923151904)","(63.33187498788288, 10.080717709793568)"
640,67.82430410385132,"(63.3288936019959, 10.083082115628143)","(63.329632049100866, 10.082737672500302)","(63.32943934429577, 10.08525725440439)","(63.330587551717215, 10.086453303801726)","(63.3323744160943, 10.08211754118004)","(63.33187365098136, 10.080718951202124)"
641,67.99993109703064,"(63.32889503439039, 10.083082593092971)","(63.3296328130446, 10.082737672500302)","(63.32944087218323, 10.085256967925492)","(63.330587551717215, 10.08644996154792)","(63.33237288820684, 10.082117159208178)","(63.33187231407983, 10.08072019261068)"
642,68.09126806259155,"(63.32889656227785, 10.083082975064835)","(63.32963357698832, 10.082737672500302)","(63.329442400070675, 10.085256681446594)","(63.330587551717215, 10.086446619294115)","(63.332371360319385, 10.082116777236314)","(63.33187097717831, 10.080721434019237)"
643,68.130126953125,"(63.328898090165296, 10.0830833570367)","(63.329634340932046, 10.082737672500302)","(63.32944392795813, 10.085256394967697)","(63.330587551717215, 10.08644327704031)","(63.33236983243193, 10.08211639526445)","(63.33186954478383, 10.080722770920758)"
644,68.41041302680969,"(63.32889961805275, 10.083083739008561)","(63.32963510487578, 10.082737672500302)","(63.32944545584559, 10.085256012995833)","(63.330587551717215, 10.086439934786506)","(63.332368304544474, 10.082116013292586)","(63.33186811238934, 10.080724107822281)"
645,68.51820993423462,"(63.32890114594021, 10.083084120980425)","(63.3296358688195, 10.082737672500302)","(63.32944698373304, 10.085255631023971)","(63.330587551717215, 10.086436592532701)","(63.332366776657025, 10.082115631320722)","(63.331866679994846, 10.080725444723804)"
646,68.82424402236938,"(63.328902673827656, 10.083084502952289)","(63.329636632763226, 10.082737672500302)","(63.3294485116205, 10.085255249052107)","(63.330587551717215, 10.086433250278896)","(63.33236524876957, 10.082115249348858)","(63.33186524760036, 10.080726781625325)"
647,68.99985408782959,"(63.32890420171511, 10.083084884924153)","(63.32963739670696, 10.082737672500302)","(63.32945003950795, 10.085254867080243)","(63.330587551717215, 10.08642990802509)","(63.332363720882114, 10.082114867376994)","(63.33186381520588, 10.080728118526846)"
648,69.0911328792572,"(63.3289056341096, 10.083085362388982)","(63.32963816065068, 10.082737672500302)","(63.3294515673954, 10.085254485108381)","(63.330587551717215, 10.086426565771285)","(63.332362192994665, 10.082114485405132)","(63.33186238281139, 10.080729455428369)"
649,69.13264393806458,"(63.328907066504094, 10.08308583985381)","(63.329638924594406, 10.082737672500302)","(63.32945309528286, 10.085254103136517)","(63.330587551717215, 10.086423223517482)","(63.33236066510722, 10.082114103433268)","(63.33186104590986, 10.080730696836925)"
650,69.41080808639526,"(63.328908498898585, 10.083086317318639)","(63.32963968853814, 10.082737672500302)","(63.32945452767734, 10.085253721164653)","(63.330587551717215, 10.086419881263677)","(63.33235913721976, 10.082113721461404)","(63.33185970900834, 10.080731938245481)"
651,69.51757788658142,"(63.32890993129307, 10.083086794783469)","(63.32964045248186, 10.082737672500302)","(63.32945596007183, 10.085253339192791)","(63.330587551717215, 10.086416539009871)","(63.33235770482527, 10.08211333948954)","(63.33185837210682, 10.080733179654036)"
652,69.82421898841858,"(63.32891136368756, 10.083087272248298)","(63.329641216425586, 10.082737672500302)","(63.329457392466324, 10.085252957220927)","(63.330587551717215, 10.086413196756066)","(63.332356272430786, 10.082112957517678)","(63.331857035205296, 10.080734421062592)"
653,69.9996988773346,"(63.32891279608205, 10.083087749713126)","(63.32964198036932, 10.082737672500302)","(63.32945882486081, 10.085252575249063)","(63.330587551717215, 10.08640985450226)","(63.3323548400363, 10.082112575545814)","(63.33185569830377, 10.080735662471149)"
654,70.09117293357849,"(63.32891432396951, 10.083088227177956)","(63.32964274431304, 10.082737672500302)","(63.32946025725529, 10.085252193277201)","(63.330587551717215, 10.086406512248457)","(63.33235340764181, 10.08211219357395)","(63.33185436140225, 10.080736903879705)"
655,70.13010692596436,"(63.328915851856955, 10.083088704642785)","(63.329643508256765, 10.082737672500302)","(63.32946168964978, 10.085251811305337)","(63.330587551717215, 10.086403169994652)","(63.33235197524732, 10.082111811602088)","(63.331852929007766, 10.080738240781226)"
656,70.41045808792114,"(63.32891737974441, 10.083089182107614)","(63.3296442722005, 10.082737672500302)","(63.329463122044274, 10.08525152482644)","(63.330587551717215, 10.086399827740847)","(63.332350542852836, 10.082111429630224)","(63.331851496613275, 10.080739577682749)"
657,70.51807403564453,"(63.328918907631866, 10.083089659572444)","(63.32964503614422, 10.082737672500302)","(63.32946455443876, 10.085251238347542)","(63.330587551717215, 10.086396485487043)","(63.33234901496538, 10.08211104765836)","(63.331850064218784, 10.080740914584272)"
658,70.8245210647583,"(63.328920435519315, 10.083090137037274)","(63.329645800087945, 10.082737672500302)","(63.32946598683324, 10.085250951868645)","(63.330587551717215, 10.086393143233238)","(63.332347487077925, 10.082110665686498)","(63.3318486318243, 10.080742251485793)"
659,70.99984693527222,"(63.32892196340677, 10.083090614502103)","(63.32964656403168, 10.082737672500302)","(63.32946741922773, 10.085250665389745)","(63.330587551717215, 10.086389800979433)","(63.33234595919047, 10.082110283714634)","(63.331847199429816, 10.080743588387314)"
660,71.09126710891724,"(63.328923395801255, 10.083091091966931)","(63.32964732797541, 10.082737672500302)","(63.329468851622224, 10.085250378910848)","(63.330587551717215, 10.086386458725627)","(63.332344431303014, 10.08210990174277)","(63.331845767035325, 10.080744925288837)"
661,71.13008689880371,"(63.328924828195746, 10.083091569431762)","(63.32964809191913, 10.082737672500302)","(63.32947028401671, 10.08525009243195)","(63.330587551717215, 10.086383116471822)","(63.33234290341556, 10.082109519770908)","(63.3318444301338, 10.080746166697393)"
662,71.41031789779663,"(63.32892626059024, 10.08309204689659)","(63.32964885586286, 10.082737672500302)","(63.32947181190416, 10.085249710460086)","(63.330587551717215, 10.086379774218019)","(63.3323413755281, 10.082109137799044)","(63.33184309323228, 10.08074740810595)"
663,71.5176088809967,"(63.32892769298472, 10.083092524361419)","(63.32964961980659, 10.082737672500302)","(63.32947333979161, 10.085249328488224)","(63.330587551717215, 10.086376431964213)","(63.33233984764065, 10.08210875582718)","(63.33184175633076, 10.080748649514506)"
664,71.82424998283386,"(63.328929125379204, 10.08309300182625)","(63.32965028825735, 10.082737672500302)","(63.32947486767907, 10.08524894651636)","(63.330587551717215, 10.086373089710408)","(63.3323383197532, 10.082108373855318)","(63.331840419429234, 10.080749890923062)"
665,71.9999430179596,"(63.328930557773695, 10.083093479291078)","(63.32965095670811, 10.082737672500302)","(63.32947639556652, 10.085248564544496)","(63.330587551717215, 10.086369747456603)","(63.33233679186574, 10.082107991883454)","(63.33183908252771, 10.080751132331619)"
666,72.09127902984619,"(63.32893208566115, 10.083093956755906)","(63.32965162515887, 10.082737672500302)","(63.32947792345397, 10.085248182572634)","(63.330587551717215, 10.086366405202797)","(63.33233526397829, 10.08210760991159)","(63.33183774562619, 10.080752373740175)"
667,72.13017392158508,"(63.3289336135486, 10.083094434220737)","(63.32965229360963, 10.082737672500302)","(63.32947945134143, 10.08524780060077)","(63.330587551717215, 10.086363062948994)","(63.33233373609084, 10.082107227939728)","(63.331836313231705, 10.080753710641696)"
668,72.410315990448,"(63.32893514143605, 10.083094911685567)","(63.329652962060386, 10.082737672500302)","(63.32948097922888, 10.085247418628907)","(63.330587551717215, 10.086359720695189)","(63.33233220820338, 10.082106845967864)","(63.331834880837214, 10.080755047543219)"
669,72.51761198043823,"(63.328936669323504, 10.083095389150396)","(63.329653630511146, 10.082737672500302)","(63.32948250711634, 10.085247036657044)","(63.330587551717215, 10.086356378441383)","(63.3323307758089, 10.082106368503034)","(63.33183344844272, 10.08075638444474)"
670,72.82423901557922,"(63.32893819721096, 10.083095866615224)","(63.32965439445488, 10.082737672500302)","(63.32948403500379, 10.08524665468518)","(63.330587551717215, 10.086353036187578)","(63.33232934341441, 10.082105891038205)","(63.33183201604824, 10.080757721346261)"
671,72.99979591369629,"(63.32893972509841, 10.083096344080055)","(63.3296551583986, 10.082737672500302)","(63.32948556289124, 10.085246272713317)","(63.33058745622425, 10.08634978942674)","(63.33232791101992, 10.082105413573377)","(63.331830583653755, 10.080759058247784)"
672,73.09122109413147,"(63.3289411574929, 10.083096821544883)","(63.329655922342326, 10.082737672500302)","(63.3294870907787, 10.085245890741454)","(63.33058736073128, 10.0863465426659)","(63.33232647862543, 10.082104936108546)","(63.331829151259264, 10.080760395149305)"
673,73.13007497787476,"(63.32894258988739, 10.083097299009713)","(63.32965668628606, 10.082737672500302)","(63.329488618666154, 10.08524550876959)","(63.330587265238314, 10.08634329590506)","(63.33232504623095, 10.082104458643716)","(63.33182771886477, 10.080761732050828)"
674,73.41035795211792,"(63.328944022281874, 10.083097776474542)","(63.32965745022979, 10.082737672500302)","(63.329490051060645, 10.085245222290693)","(63.33058716974535, 10.086340049144221)","(63.33232361383646, 10.082103981178888)","(63.33182628647029, 10.080763068952349)"
675,73.51790308952332,"(63.328945454676365, 10.08309825393937)","(63.32965821417351, 10.082737672500302)","(63.32949148345513, 10.085244935811795)","(63.33058707425238, 10.086336802383382)","(63.332322085949, 10.082103599207024)","(63.331824854075805, 10.080764405853872)"
676,73.82455611228943,"(63.328946887070856, 10.0830987314042)","(63.32965897811724, 10.082737672500302)","(63.32949291584961, 10.085244649332896)","(63.33058697875941, 10.086333555622543)","(63.332320558061554, 10.082103217235161)","(63.331823421681314, 10.080765742755394)"
677,73.99971103668213,"(63.32894831946535, 10.08309920886903)","(63.32965974206097, 10.082737672500302)","(63.329494348244104, 10.085244362853999)","(63.33058697875941, 10.086330213368738)","(63.332319030174105, 10.082102835263298)","(63.33182198928682, 10.080767079656916)"
678,74.09399700164795,"(63.3289498473528, 10.08309968633386)","(63.32966050600469, 10.082737672500302)","(63.329495780638595, 10.085244076375101)","(63.33058697875941, 10.086326871114933)","(63.33231750228665, 10.082102453291434)","(63.33182055689234, 10.080768416558438)"
679,74.13022589683533,"(63.32895137524025, 10.083100163798688)","(63.32966126994842, 10.082737672500302)","(63.32949721303308, 10.085243789896204)","(63.33058697875941, 10.08632352886113)","(63.332315974399194, 10.082102071319571)","(63.331819315483784, 10.080769657966995)"
680,74.41034293174744,"(63.32895290312771, 10.083100641263517)","(63.32966203389215, 10.082737672500302)","(63.329498740920535, 10.08524340792434)","(63.33058697875941, 10.086320186607324)","(63.332314446511745, 10.082101689347708)","(63.33181807407522, 10.080770899375551)"
681,74.51768088340759,"(63.32895443101516, 10.083101118728347)","(63.32966279783587, 10.082737672500302)","(63.32950026880798, 10.085243025952478)","(63.33058697875941, 10.086316844353519)","(63.33231291862429, 10.082101307375844)","(63.33181683266667, 10.080772140784106)"
682,74.8241639137268,"(63.32895595890261, 10.083101596193178)","(63.3296635617796, 10.082737672500302)","(63.32950179669544, 10.085242643980614)","(63.33058697875941, 10.086313502099713)","(63.332311390736834, 10.08210092540398)","(63.33181559125811, 10.080773382192662)"
683,74.9998049736023,"(63.32895748679007, 10.083102073658006)","(63.32966432572333, 10.082737672500302)","(63.329503324582895, 10.08524226200875)","(63.33058697875941, 10.086310159845908)","(63.33230986284938, 10.082100543432116)","(63.33181434984955, 10.080774623601219)"
684,75.0911591053009,"(63.32895891918456, 10.08310245562987)","(63.32966508966705, 10.082737672500302)","(63.32950485247034, 10.085241880036888)","(63.33058697875941, 10.086306817592105)","(63.33230833496192, 10.082100161460254)","(63.331813108441, 10.080775865009775)"
685,75.13032102584839,"(63.32896035157904, 10.083102837601732)","(63.32966585361078, 10.082737672500302)","(63.3295063803578, 10.085241498065024)","(63.33058697875941, 10.0863034753383)","(63.33230680707447, 10.08209977948839)","(63.33181167604651, 10.080777201911296)"
686,75.4103319644928,"(63.328961783973526, 10.083103219573596)","(63.32966661755451, 10.082737672500302)","(63.32950781275228, 10.08524111609316)","(63.33058697875941, 10.086300133084494)","(63.33230527918701, 10.082099397516526)","(63.33181024365202, 10.080778538812819)"
687,75.51767110824585,"(63.32896321636802, 10.08310360154546)","(63.32966738149823, 10.082737672500302)","(63.329509245146774, 10.085240734121298)","(63.33058697875941, 10.08629679083069)","(63.33230384679253, 10.082099015544664)","(63.33180881125753, 10.080779875714342)"
688,75.8242130279541,"(63.32896464876251, 10.083103983517322)","(63.32966814544196, 10.082737672500302)","(63.329510677541265, 10.085240352149434)","(63.33058697875941, 10.086293448576885)","(63.332302414398036, 10.0820986335728)","(63.33180737886305, 10.080781212615863)"
689,75.99969792366028,"(63.32896608115699, 10.083104365489186)","(63.32966890938569, 10.082737672500302)","(63.32951210993575, 10.08523997017757)","(63.33058697875941, 10.08629010632308)","(63.332300982003545, 10.082098251600936)","(63.33180594646856, 10.080782549517384)"
690,76.09110593795776,"(63.32896760904445, 10.083104842954015)","(63.32966967332941, 10.082737672500302)","(63.32951354233023, 10.085239588205708)","(63.33058697875941, 10.086286764069275)","(63.33229954960906, 10.082097869629074)","(63.33180451407407, 10.080783886418907)"
691,76.1301019191742,"(63.328969136931896, 10.083105320418845)","(63.32967043727314, 10.082737672500302)","(63.329514974724724, 10.085239206233844)","(63.33058697875941, 10.08628342181547)","(63.33229811721458, 10.082097487657212)","(63.331803177172546, 10.080785127827463)"
