,time,asv_1,asv_2
122,29.603808879852295,"(63.32968858093665, 10.079850251691742)","(63.33105680415143, 10.079855121833)"
123,29.999241828918457,"(63.32969316459901, 10.07985053817064)","(63.331052506967964, 10.079855121833)"
124,30.604413986206055,"(63.329697748261374, 10.07985053817064)","(63.331048209784505, 10.079855121833)"
125,31.00001883506775,"(63.32970233192374, 10.07985053817064)","(63.33104362612214, 10.079855121833)"
126,31.60422396659851,"(63.32970662910721, 10.07985053817064)","(63.33103904245977, 10.079855121833)"
127,31.99937391281128,"(63.329710926290666, 10.07985053817064)","(63.33103445879742, 10.079854835354102)"
128,32.60320782661438,"(63.329715509953026, 10.07985053817064)","(63.33102987513506, 10.079854548875204)"
129,33.000409841537476,"(63.329720093615386, 10.07985053817064)","(63.33102557795159, 10.079854548875204)"
130,33.603251934051514,"(63.32972467727775, 10.079850824649537)","(63.33102128076813, 10.079854548875204)"
131,34.00021004676819,"(63.32972926094011, 10.079851111128432)","(63.33101669710577, 10.079854548875204)"
132,34.6031608581543,"(63.32973384460247, 10.079851111128432)","(63.3310121134434, 10.079854548875204)"
133,35.0217559337616,"(63.32973842826483, 10.079851111128432)","(63.33100752978104, 10.079854548875204)"
134,35.603102922439575,"(63.3297427254483, 10.079851111128432)","(63.33100294611868, 10.079854548875204)"
135,36.00025987625122,"(63.32974702263176, 10.079851111128432)","(63.330998935414115, 10.079854548875204)"
136,36.6031219959259,"(63.32975160629411, 10.079851111128432)","(63.33099492470955, 10.079854548875204)"
137,36.99945902824402,"(63.32975618995647, 10.079851111128432)","(63.33099062752609, 10.079853975917409)"
138,37.603142976760864,"(63.32976077361884, 10.079851111128432)","(63.330986330342625, 10.079853402959614)"
139,38.00029683113098,"(63.329765357281204, 10.079851111128432)","(63.33098203315916, 10.079852543522922)"
140,38.60324692726135,"(63.32976965446467, 10.07985139760733)","(63.330977735975694, 10.079851684086227)"
141,38.999871015548706,"(63.32977395164813, 10.079851684086227)","(63.330973152313334, 10.07985025169174)"
142,39.602996826171875,"(63.32977853531049, 10.079851684086227)","(63.33096856865098, 10.079848819297252)"
143,40.00031590461731,"(63.32978311897285, 10.079851684086227)","(63.33096427146752, 10.079847100423867)"
144,40.603874921798706,"(63.329787702635215, 10.079851684086227)","(63.330959974284056, 10.079845381550482)"
145,40.99930191040039,"(63.329792286297575, 10.079851684086227)","(63.33095539062169, 10.079843376198198)"
146,41.60320687294006,"(63.32979658348104, 10.079851684086227)","(63.33095080695932, 10.079841370845916)"
147,41.999398946762085,"(63.3298008806645, 10.079851684086227)","(63.330946509775856, 10.079839079014736)"
148,42.60304403305054,"(63.32980546432686, 10.079851970565127)","(63.3309422125924, 10.079836787183554)"
149,42.99959588050842,"(63.32981004798922, 10.079852257044024)","(63.33093791540894, 10.079834208873477)"
150,43.603081941604614,"(63.32981463165159, 10.079852257044024)","(63.33093361822547, 10.0798316305634)"
151,43.99995684623718,"(63.32981921531395, 10.079852257044024)","(63.33092903456311, 10.079829338732218)"
152,44.603052854537964,"(63.32982351249741, 10.079852257044024)","(63.33092445090075, 10.079827046901038)"
153,45.00021982192993,"(63.32982780968087, 10.079852257044024)","(63.33092015371729, 10.07982446859096)"
154,45.60317397117615,"(63.32983239334323, 10.079852257044024)","(63.33091585653382, 10.079821890280883)"
155,46.0003719329834,"(63.32983697700559, 10.079852257044024)","(63.330911559350355, 10.079819311970805)"
156,46.60449504852295,"(63.329840987710156, 10.079852543522922)","(63.33090726216689, 10.079816733660726)"
157,46.999977827072144,"(63.32984499841473, 10.079852830001819)","(63.33090267850453, 10.079814155350647)"
158,47.60288405418396,"(63.32984958207709, 10.079853402959614)","(63.330898094842176, 10.07981157704057)"
159,47.999300956726074,"(63.32985416573944, 10.079853975917409)","(63.33089379765872, 10.079808998730492)"
160,48.60374999046326,"(63.3298584629229, 10.079854835354102)","(63.33088950047525, 10.079806420420413)"
