,time,asv_1,asv_2,asv_3
186,42.28250598907471,"(63.32978980348046, 10.079913563528102)","(63.33117941711958, 10.079746259851925)","(63.33060741425411, 10.081362000834194)"
187,42.86540603637695,"(63.3297924772835, 10.079915282401489)","(63.331176552330604, 10.079744731964471)","(63.330608178197835, 10.081356271256242)"
188,43.02803611755371,"(63.32979515108654, 10.079917001274874)","(63.33117368754163, 10.079743204077017)","(63.330608942141566, 10.081349968720495)"
189,43.28270196914673,"(63.32979820686145, 10.079918911134191)","(63.331170822752654, 10.079741676189563)","(63.33060970608529, 10.081343666184749)"
190,43.86538600921631,"(63.32980126263636, 10.079920820993507)","(63.33116795796368, 10.079739957316178)","(63.33061047002902, 10.081337363649002)"
191,44.00033903121948,"(63.32980431841126, 10.079922730852825)","(63.331165093174704, 10.079738238442792)","(63.33061142495868, 10.081331061113255)"
192,44.28244209289551,"(63.329807183200245, 10.07992444972621)","(63.33116222838573, 10.079736519569407)","(63.330612379888336, 10.08132475857751)"
193,44.865626096725464,"(63.32981004798922, 10.079926168599597)","(63.331159172610825, 10.079734991681953)","(63.330613334818, 10.081318456041764)"
194,45.00099205970764,"(63.3298129127782, 10.079927887472982)","(63.33115611683591, 10.0797334637945)","(63.33061448073359, 10.081312344491948)"
195,45.282459020614624,"(63.329815968553106, 10.079929606346367)","(63.33115306106101, 10.079731935907047)","(63.33061562664918, 10.081306232942135)"
196,45.8654990196228,"(63.32981902432802, 10.079931325219752)","(63.331150196272034, 10.079730217033662)","(63.33061677256477, 10.081300121392319)"
197,46.00108504295349,"(63.32982208010292, 10.079933044093137)","(63.33114733148306, 10.079728498160275)","(63.33061791848036, 10.081293818856572)"
198,46.28245306015015,"(63.3298249448919, 10.079934762966522)","(63.331144466694084, 10.07972677928689)","(63.33061906439594, 10.081287516320828)"
199,46.865461111068726,"(63.32982780968087, 10.079936481839908)","(63.33114160190511, 10.079725251399436)","(63.33062021031153, 10.081281213785081)"
200,47.000545024871826,"(63.32983067446985, 10.079938200713293)","(63.331138737116135, 10.079723723511984)","(63.33062135622712, 10.081275102235265)"
201,47.282448053359985,"(63.32983353925882, 10.079939919586678)","(63.33113587232716, 10.07972219562453)","(63.33062250214272, 10.08126899068545)"
202,47.86546492576599,"(63.329836404047796, 10.079941638460065)","(63.33113281655225, 10.079720476751145)","(63.33062364805831, 10.081262879135634)"
203,47.9999840259552,"(63.32983926883677, 10.07994335733345)","(63.33112976077734, 10.079718757877759)","(63.3306247939739, 10.081256576599888)"
