,time,asv_1,asv_2,asv_3
438,130.8314390182495,"(63.330498552273035, 10.08054973766663)","(63.33020538886786, 10.080134725237023)","(63.330800692017, 10.080203862144302)"
439,130.99998903274536,"(63.330501608047946, 10.080548400765108)","(63.33020519788193, 10.080141409744634)","(63.33080298384819, 10.0802002334116)"
440,131.32566499710083,"(63.33050447283692, 10.080546872877655)","(63.330205006895994, 10.080148094252243)","(63.33080527567937, 10.080196604678898)"
441,131.83150696754456,"(63.3305073376259, 10.080545344990199)","(63.330204815910065, 10.080154778759853)","(63.330807758496476, 10.080192784960264)"
442,131.99975514411926,"(63.33051020241488, 10.080543817102745)","(63.330204815910065, 10.080161463267462)","(63.330810241313586, 10.080188965241629)"
443,132.32523107528687,"(63.33051306720385, 10.080542480201224)","(63.330204815910065, 10.080168147775073)","(63.330812724130695, 10.080185145522995)"
444,132.83128094673157,"(63.33051593199283, 10.080541143299701)","(63.330204815910065, 10.080174832282681)","(63.330815015961875, 10.080180943832497)"
445,133.00024795532227,"(63.3305187967818, 10.08053980639818)","(63.330205006895994, 10.080181325804359)","(63.330817307793055, 10.080176742142001)"
446,133.32520699501038,"(63.33052185255671, 10.080538469496659)","(63.33020519788193, 10.080187819326039)","(63.330819599624235, 10.080172540451503)"
447,133.8313000202179,"(63.33052490833161, 10.080537132595136)","(63.33020538886786, 10.080194312847716)","(63.330821509483556, 10.080168529746937)"
448,134.0003490447998,"(63.330527964106516, 10.080535795693615)","(63.33020557985379, 10.080200997355327)","(63.33082341934287, 10.080164519042372)"
449,134.32560014724731,"(63.33053082889549, 10.080534267806161)","(63.330205770839726, 10.080207681862936)","(63.33082532920219, 10.080160508337805)"
450,134.83149909973145,"(63.330533693684465, 10.080532739918707)","(63.330205961825655, 10.080214366370546)","(63.33082762103337, 10.080156306647307)"
451,135.00032210350037,"(63.33053655847344, 10.080531212031254)","(63.33020634379752, 10.080221050878157)","(63.330829912864544, 10.080152104956808)"
452,135.32524394989014,"(63.33053961424835, 10.080529875129733)","(63.33020672576938, 10.080227735385765)","(63.330832204695724, 10.08014790326631)"
453,135.8312361240387,"(63.33054267002326, 10.08052853822821)","(63.330207107741245, 10.080234419893376)","(63.33083449652691, 10.080143701575812)"
454,135.9995710849762,"(63.330545725798174, 10.080527201326689)","(63.33020768069904, 10.080240913415054)","(63.33083678835809, 10.080139499885316)"
455,136.32532501220703,"(63.33054859058715, 10.080525864425166)","(63.33020825365684, 10.080247406936733)","(63.33083908018928, 10.080135298194818)"
456,136.8312590122223,"(63.330551455376124, 10.080524527523645)","(63.33020882661464, 10.08025390045841)","(63.33084137202046, 10.080131478476185)"
457,137.00030899047852,"(63.3305543201651, 10.080523190622122)","(63.33020939957243, 10.08026058496602)","(63.33084366385164, 10.080127658757549)"
458,137.3256220817566,"(63.330557184954074, 10.0805218537206)","(63.33020997253023, 10.08026726947363)","(63.33084595568282, 10.080123839038915)"
459,137.83124804496765,"(63.33056004974305, 10.080520516819078)","(63.33021054548802, 10.080273953981239)","(63.330848438499935, 10.080120019320281)"
460,137.999596118927,"(63.330562914532024, 10.080519179917555)","(63.330211309431746, 10.080280447502918)","(63.330850921317044, 10.080116199601648)"
461,138.32543396949768,"(63.33056597030693, 10.080517652030101)","(63.33021207337548, 10.080286941024596)","(63.33085340413416, 10.080112379883014)"
462,138.83192491531372,"(63.33056902608184, 10.08051612414265)","(63.3302128373192, 10.080293434546276)","(63.33085588695127, 10.080108942136242)"
463,139.0011191368103,"(63.330572081856744, 10.080514596255195)","(63.330213601262926, 10.080300119053884)","(63.33085836976838, 10.080105504389472)"
