,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
539,56.396316051483154,"(63.32876812423878, 10.083279117616701)","(63.3294551961281, 10.082737672500302)","(63.329366387669864, 10.085433152447496)","(63.33058468692823, 10.086738827769633)","(63.332394087645255, 10.082488435859421)","(63.33198614169513, 10.080618301616113)"
540,56.646729946136475,"(63.32876955663326, 10.08328007254636)","(63.329455960071826, 10.082737672500302)","(63.32936791555731, 10.085432865968599)","(63.33058468692823, 10.086735485515828)","(63.33239265525077, 10.082487862901626)","(63.33198470930064, 10.08061954302467)"
541,56.67942190170288,"(63.32877098902775, 10.083281027476017)","(63.329456628522586, 10.082737672500302)","(63.32936944344477, 10.085432579489702)","(63.33058468692823, 10.086732143262022)","(63.33239122285628, 10.082487289943831)","(63.33198327690616, 10.080620784433226)"
542,56.999449014663696,"(63.328772421422244, 10.083281982405676)","(63.32945729697335, 10.082737672500302)","(63.329370971332224, 10.085432293010802)","(63.33058468692823, 10.086728801008219)","(63.332389694968825, 10.082486716986036)","(63.331981844511674, 10.080622025841782)"
543,57.09260892868042,"(63.32877385381673, 10.083283032828302)","(63.32945796542411, 10.082737672500302)","(63.32937249921967, 10.085432006531905)","(63.33058468692823, 10.086725458754414)","(63.332388167081376, 10.082486144028241)","(63.33198041211718, 10.080623267250338)"
544,57.25681400299072,"(63.32877528621122, 10.083284083250925)","(63.32945863387487, 10.082737672500302)","(63.32937402710713, 10.085431720053007)","(63.33058468692823, 10.086722116500608)","(63.33238663919393, 10.082485571070446)","(63.33197897972269, 10.080624508658895)"
545,57.396405935287476,"(63.32877671860571, 10.083285133673549)","(63.32945930232564, 10.082737672500302)","(63.32937545950162, 10.085431338081143)","(63.33058468692823, 10.086718774246803)","(63.33238511130647, 10.08248499811265)","(63.33197754732821, 10.080625750067451)"
546,57.6467559337616,"(63.32877815100019, 10.083286184096174)","(63.3294599707764, 10.082737672500302)","(63.3293768918961, 10.085430956109281)","(63.33058468692823, 10.086715431993)","(63.332383583419016, 10.082484425154854)","(63.33197621042669, 10.080627086968972)"
547,57.67949295043945,"(63.32877958339468, 10.0832872345188)","(63.32946073472012, 10.082737672500302)","(63.32937832429059, 10.085430574137417)","(63.33058468692823, 10.086712089739194)","(63.33238205553157, 10.08248385219706)","(63.33197487352516, 10.080628423870495)"
548,57.99939703941345,"(63.32878101578917, 10.083288284941423)","(63.32946149866385, 10.082737672500302)","(63.32937975668508, 10.085430192165553)","(63.33058468692823, 10.086708747485389)","(63.33238062313708, 10.082483279239264)","(63.331973536623636, 10.080629760772016)"
549,58.092519998550415,"(63.328782543676624, 10.083289335364046)","(63.32946226260758, 10.082737672500302)","(63.32938118907957, 10.085429810193691)","(63.33058468692823, 10.086705405231584)","(63.33237919074259, 10.08248270628147)","(63.33197219972212, 10.080631097673537)"
550,58.25662803649902,"(63.32878407156407, 10.083290385786672)","(63.3294630265513, 10.082737672500302)","(63.32938262147405, 10.085429428221827)","(63.33058468692823, 10.086702062977778)","(63.3323777583481, 10.082482133323673)","(63.3319708628206, 10.08063243457506)"
551,58.396363973617554,"(63.32878559945153, 10.083291436209297)","(63.32946379049503, 10.082737672500302)","(63.32938414936151, 10.085429046249963)","(63.33058468692823, 10.086698720723973)","(63.33237632595361, 10.082481560365878)","(63.33196952591907, 10.080633771476581)"
552,58.64718985557556,"(63.328787127338984, 10.08329248663192)","(63.32946455443876, 10.082737672500302)","(63.32938567724896, 10.085428664278101)","(63.33058468692823, 10.086695378470168)","(63.33237489355913, 10.082480987408083)","(63.33196809352458, 10.080635012885137)"
553,58.67946982383728,"(63.32878865522643, 10.083293537054544)","(63.32946531838248, 10.082737672500302)","(63.32938720513641, 10.085428282306237)","(63.33058468692823, 10.086692036216364)","(63.332373461164636, 10.082480414450288)","(63.331966661130096, 10.080636254293694)"
554,59.00176286697388,"(63.32879018311389, 10.08329458747717)","(63.329466082326206, 10.082737672500302)","(63.32938873302387, 10.085427900334373)","(63.33058468692823, 10.086688693962559)","(63.33237193327718, 10.08247993698546)","(63.33196522873561, 10.08063749570225)"
555,59.09255790710449,"(63.328791520015415, 10.083295446913862)","(63.32946684626994, 10.082737672500302)","(63.32939026091132, 10.085427518362511)","(63.33058468692823, 10.086685351708754)","(63.332370405389725, 10.08247945952063)","(63.33196379634112, 10.080638737110807)"
556,59.25693702697754,"(63.328792856916934, 10.083296306350555)","(63.32946761021366, 10.082737672500302)","(63.32939178879877, 10.085427136390647)","(63.33058468692823, 10.086682009454949)","(63.332368877502276, 10.0824789820558)","(63.33196236394663, 10.080639978519363)"
557,59.396355867385864,"(63.32879419381845, 10.083297165787247)","(63.329468374157386, 10.082737672500302)","(63.329393221193264, 10.085426754418783)","(63.33058468692823, 10.086678667201145)","(63.33236734961482, 10.082478504590972)","(63.331960931552146, 10.08064121992792)"
558,59.646723985672,"(63.32879553071998, 10.083298025223941)","(63.32946913810111, 10.082737672500302)","(63.32939465358775, 10.08542637244692)","(63.33058468692823, 10.08667532494734)","(63.332365821727365, 10.082478027126143)","(63.33195959465063, 10.080642461336476)"
559,59.67941188812256,"(63.328796867621506, 10.083298884660634)","(63.32946990204484, 10.082737672500302)","(63.32939608598224, 10.085425990475056)","(63.33058468692823, 10.086671982693534)","(63.33236429383991, 10.082477549661315)","(63.3319582577491, 10.080643702745032)"
560,59.999560832977295,"(63.328798204523025, 10.083299744097326)","(63.329470665988566, 10.082737672500302)","(63.32939751837673, 10.085425608503193)","(63.33058468692823, 10.086668640439731)","(63.33236286144542, 10.08247697670352)","(63.331956920847574, 10.080644944153587)"
561,60.093189001083374,"(63.32879963691751, 10.08330079451995)","(63.3294714299323, 10.082737672500302)","(63.329398950771214, 10.08542522653133)","(63.33058468692823, 10.086665298185926)","(63.332361429050934, 10.082476403745723)","(63.331955583946055, 10.080646185562143)"
562,60.25663495063782,"(63.328801069312, 10.083301844942575)","(63.32947219387603, 10.082737672500302)","(63.329400383165705, 10.085424844559466)","(63.33058468692823, 10.08666195593212)","(63.33235999665645, 10.082475830787928)","(63.331954247044536, 10.0806474269707)"
563,60.39632201194763,"(63.32880250170649, 10.0833028953652)","(63.32947295781975, 10.082737672500302)","(63.32940191105316, 10.085424558080568)","(63.33058468692823, 10.086658613678315)","(63.33235856426196, 10.082475257830133)","(63.33195291014301, 10.080648668379256)"
564,60.646734952926636,"(63.328803934100975, 10.083303945787824)","(63.329473721763485, 10.082737672500302)","(63.32940343894061, 10.08542427160167)","(63.33058468692823, 10.08665527142451)","(63.33235713186747, 10.082474684872336)","(63.33195147774852, 10.080650005280777)"
565,60.679558992385864,"(63.32880536649546, 10.083304996210448)","(63.32947448570721, 10.082737672500302)","(63.329404966828065, 10.085423985122773)","(63.33058468692823, 10.086651929170705)","(63.332355699472984, 10.082474111914541)","(63.331950045354034, 10.0806513421823)"
566,60.999353885650635,"(63.32880679888995, 10.083306046633073)","(63.32947524965094, 10.082737672500302)","(63.32940649471552, 10.085423698643876)","(63.33058468692823, 10.0866485869169)","(63.33235417158553, 10.082473634449713)","(63.33194861295955, 10.080652679083823)"
567,61.092543840408325,"(63.32880823128444, 10.083307001562732)","(63.329476013594665, 10.082737672500302)","(63.32940802260297, 10.085423412164978)","(63.33058468692823, 10.086645244663094)","(63.33235264369808, 10.082473156984882)","(63.33194718056506, 10.080654015985344)"
568,61.25691795349121,"(63.328809663678925, 10.08330795649239)","(63.32947677753839, 10.082737672500302)","(63.329409550490425, 10.08542312568608)","(63.33058468692823, 10.086641997902255)","(63.332351115810624, 10.082472679520054)","(63.33194574817057, 10.080655352886865)"
569,61.39639496803284,"(63.32881109607341, 10.083308911422048)","(63.32947754148212, 10.082737672500302)","(63.32941107837788, 10.085422743714217)","(63.33058468692823, 10.086638751141416)","(63.33234958792317, 10.082472202055225)","(63.331944315776084, 10.080656689788388)"
570,61.646787881851196,"(63.3288125284679, 10.083309866351707)","(63.329478305425845, 10.082737672500302)","(63.32941260626533, 10.085422361742355)","(63.33058468692823, 10.086635504380578)","(63.33234806003572, 10.082471724590395)","(63.331942978874565, 10.080657931196944)"
571,61.679563999176025,"(63.32881396086239, 10.083310821281366)","(63.329478973876604, 10.082737672500302)","(63.329414134152785, 10.08542197977049)","(63.33058468692823, 10.086632257619739)","(63.332346532148264, 10.082471247125566)","(63.33194164197304, 10.0806591726055)"
572,61.99946689605713,"(63.328815393256875, 10.083311776211024)","(63.329479642327364, 10.082737672500302)","(63.32941566204024, 10.085421597798627)","(63.33058468692823, 10.0866290108589)","(63.33234509975378, 10.082470674167771)","(63.33194030507152, 10.080660414014055)"
573,62.09295392036438,"(63.32881682565136, 10.083312731140683)","(63.32948031077812, 10.082737672500302)","(63.32941718992769, 10.085421215826765)","(63.33058468692823, 10.086625764098061)","(63.33234366735929, 10.082470101209976)","(63.33193896817, 10.080661655422611)"
574,62.256778955459595,"(63.32881825804585, 10.083313686070342)","(63.32948097922889, 10.082737672500302)","(63.329418717815145, 10.0854208338549)","(63.33058468692823, 10.086622421844256)","(63.3323422349648, 10.082469528252181)","(63.331937631268474, 10.080662896831168)"
575,62.39643692970276,"(63.32881969044034, 10.083314641000001)","(63.32948164767965, 10.082737672500302)","(63.32942015020963, 10.085420451883037)","(63.33058468692823, 10.08661907959045)","(63.332340802570315, 10.082468955294386)","(63.331936294366955, 10.080664138239724)"
576,62.64670491218567,"(63.328821122834825, 10.083315595929658)","(63.32948231613041, 10.082737672500302)","(63.32942158260412, 10.085420069911173)","(63.33058468692823, 10.086615737336647)","(63.33233937017583, 10.082468382336591)","(63.33193486197247, 10.08066537964828)"
577,62.67957091331482,"(63.32882255522931, 10.083316550859317)","(63.329483080074134, 10.082737672500302)","(63.32942301499861, 10.08541968793931)","(63.33058468692823, 10.086612395082842)","(63.33233793778134, 10.082467809378796)","(63.33193342957798, 10.080666621056837)"
578,62.99961590766907,"(63.3288239876238, 10.083317505788976)","(63.329483844017865, 10.082737672500302)","(63.329424447393095, 10.085419305967447)","(63.33058468692823, 10.086609052829036)","(63.332336409893884, 10.082467331913968)","(63.33193199718349, 10.080667862465393)"
579,63.092576026916504,"(63.32882542001829, 10.083318460718635)","(63.32948460796159, 10.082737672500302)","(63.32942587978758, 10.085418923995583)","(63.33058468692823, 10.086605710575231)","(63.33233488200643, 10.082466854449137)","(63.331930564789005, 10.080669103873948)"
580,63.256690979003906,"(63.328826852412774, 10.083319415648292)","(63.329485371905314, 10.082737672500302)","(63.32942731218207, 10.085418542023719)","(63.33058468692823, 10.086602368321426)","(63.33233335411897, 10.082466376984307)","(63.33192913239452, 10.080670345282504)"
581,63.396414041519165,"(63.32882828480726, 10.083320370577951)","(63.329486135849045, 10.082737672500302)","(63.329428840069525, 10.085418160051855)","(63.33058468692823, 10.08659902606762)","(63.332331826231524, 10.082465899519478)","(63.33192770000003, 10.08067158669106)"
582,63.646734952926636,"(63.32882971720175, 10.08332132550761)","(63.32948689979277, 10.082737672500302)","(63.32943036795698, 10.085417778079993)","(63.33058468692823, 10.086595683813815)","(63.33233029834407, 10.08246542205465)","(63.3319263630985, 10.080672923592584)"
583,63.679527044296265,"(63.32883114959624, 10.083322280437267)","(63.329487663736494, 10.082737672500302)","(63.329431895844436, 10.085417396108129)","(63.33058468692823, 10.086592341560012)","(63.33232877045661, 10.08246494458982)","(63.331925026196984, 10.080674260494105)"
584,64.0000479221344,"(63.328832581990724, 10.083323235366926)","(63.329488427680225, 10.082737672500302)","(63.329433423731885, 10.085417014136265)","(63.33058468692823, 10.086588999306207)","(63.33232733806213, 10.082464467124991)","(63.331923689295465, 10.080675597395626)"
585,64.09257292747498,"(63.32883401438521, 10.083324190296585)","(63.32948919162395, 10.082737672500302)","(63.32943495161934, 10.085416632164403)","(63.33058468692823, 10.086585657052401)","(63.33232590566764, 10.08246398966016)","(63.33192235239394, 10.080676934297149)"
586,64.25683188438416,"(63.3288354467797, 10.083325145226244)","(63.329489955567674, 10.082737672500302)","(63.329436479506796, 10.085416250192539)","(63.33058468692823, 10.086582314798596)","(63.33232447327315, 10.082463512195332)","(63.33192101549241, 10.080678271198671)"
587,64.39634585380554,"(63.32883687917419, 10.083326100155901)","(63.329490719511405, 10.082737672500302)","(63.32943791190128, 10.085415868220675)","(63.33058468692823, 10.08657897254479)","(63.33232304087866, 10.082463034730504)","(63.33191967859089, 10.080679608100192)"
588,64.64676785469055,"(63.328838311568674, 10.08332705508556)","(63.32949148345513, 10.082737672500302)","(63.32943934429577, 10.085415486248811)","(63.33058468692823, 10.086575630290987)","(63.33232160848418, 10.082462557265673)","(63.33191824619641, 10.080680849508749)"
589,64.67951989173889,"(63.32883974396316, 10.083328010015219)","(63.32949224739885, 10.082737672500302)","(63.32944077669026, 10.085415104276947)","(63.33058468692823, 10.086572288037182)","(63.33232017608969, 10.082462079800845)","(63.33191681380192, 10.080682090917305)"
590,64.99939703941345,"(63.32884117635765, 10.083328964944878)","(63.329493011342585, 10.082737672500302)","(63.329442209084746, 10.085414722305085)","(63.33058468692823, 10.086568945783377)","(63.33231864820223, 10.08246150684305)","(63.33191538140743, 10.080683332325862)"
591,65.09291887283325,"(63.32884260875214, 10.083329919874537)","(63.32949377528631, 10.082737672500302)","(63.32944364147923, 10.085414340333221)","(63.33058468692823, 10.086565603529571)","(63.332317120314784, 10.082460933885255)","(63.33191394901294, 10.080684573734416)"
592,65.25686001777649,"(63.328844041146624, 10.083330874804195)","(63.32949453923003, 10.082737672500302)","(63.32944507387372, 10.085413958361357)","(63.33058468692823, 10.086562261275766)","(63.33231559242733, 10.08246036092746)","(63.33191251661846, 10.080685815142973)"
593,65.39635992050171,"(63.32884547354111, 10.083331829733854)","(63.329495303173765, 10.082737672500302)","(63.32944660176118, 10.085413576389495)","(63.33058468692823, 10.086558919021961)","(63.33231406453987, 10.082459787969663)","(63.33191108422397, 10.080687056551529)"
594,65.64675998687744,"(63.3288469059356, 10.083332784663511)","(63.32949606711749, 10.082737672500302)","(63.329448129648625, 10.085413194417631)","(63.33058468692823, 10.086555576768156)","(63.332312536652424, 10.082459215011868)","(63.33190974732244, 10.080688393453052)"
595,65.67945504188538,"(63.32884833833009, 10.08333373959317)","(63.32949683106121, 10.082737672500302)","(63.32944965753608, 10.085412812445767)","(63.33058468692823, 10.086552234514352)","(63.33231100876497, 10.082458642054073)","(63.33190841042092, 10.080689730354573)"
596,65.99948692321777,"(63.328849770724574, 10.08333469452283)","(63.32949759500494, 10.082737672500302)","(63.32945118542354, 10.085412430473905)","(63.33058468692823, 10.086548892260547)","(63.33230957637048, 10.082458164589244)","(63.3319070735194, 10.080691067256096)"
597,66.09266901016235,"(63.328851203119065, 10.083335649452488)","(63.32949835894867, 10.082737672500302)","(63.329452713310985, 10.085412048502043)","(63.33058468692823, 10.086545550006742)","(63.33230814397599, 10.082457687124414)","(63.33190573661788, 10.080692404157618)"
598,66.25674390792847,"(63.328852635513556, 10.083336604382145)","(63.32949912289239, 10.082737672500302)","(63.32945424119844, 10.08541166653018)","(63.33058459143527, 10.086542207752936)","(63.33230671158151, 10.082457209659585)","(63.33190439971635, 10.08069374105914)"
599,66.39660596847534,"(63.32885406790804, 10.083337559311804)","(63.32949988683612, 10.082737672500302)","(63.3294557690859, 10.085411284558315)","(63.330584495942304, 10.086538865499131)","(63.33230527918702, 10.082456732194757)","(63.33190306281483, 10.080695077960662)"
600,66.64673089981079,"(63.32885550030253, 10.083338514241463)","(63.32950065077984, 10.082737672500302)","(63.32945729697335, 10.085410902586451)","(63.33058440044934, 10.086535523245328)","(63.33230384679253, 10.082456254729927)","(63.33190163042035, 10.080696319369219)"
601,66.67949485778809,"(63.32885693269702, 10.08333946917112)","(63.3295013192306, 10.082737672500302)","(63.32945882486081, 10.085410520614587)","(63.330584304956375, 10.086532180991522)","(63.33230241439804, 10.082455777265098)","(63.331900198025856, 10.080697560777773)"
602,66.99943900108337,"(63.32885836509151, 10.08334042410078)","(63.32950198768137, 10.082737672500302)","(63.329460352748264, 10.085410138642725)","(63.33058420946341, 10.086528838737717)","(63.33230088651059, 10.08245529980027)","(63.331898765631365, 10.08069880218633)"
603,67.09250092506409,"(63.328859797486004, 10.083341379030438)","(63.32950265613213, 10.082737672500302)","(63.32946188063572, 10.085409756670861)","(63.330584113970446, 10.086525496483912)","(63.33229935862313, 10.082454822335439)","(63.33189733323688, 10.080700043594886)"
604,67.25673294067383,"(63.32886122988049, 10.083342333960097)","(63.32950332458289, 10.082737672500302)","(63.329463408523175, 10.085409374698997)","(63.330584113970446, 10.086522154230106)","(63.332297830735676, 10.082454344870609)","(63.3318959008424, 10.08070128500344)"
605,67.39635300636292,"(63.32886266227497, 10.083343288889754)","(63.329503993033654, 10.082737672500302)","(63.329464840917666, 10.085408992727134)","(63.330584113970446, 10.086518811976303)","(63.33229630284822, 10.08245386740578)","(63.331894468447906, 10.080702526411997)"
606,67.6468620300293,"(63.32886409466946, 10.083344243819413)","(63.329504661484414, 10.082737672500302)","(63.32946627331215, 10.085408610755271)","(63.330584113970446, 10.086515469722498)","(63.332294774960765, 10.082453389940952)","(63.33189313154639, 10.080703767820554)"
607,67.67946982383728,"(63.328865527063954, 10.083345198749072)","(63.32950542542814, 10.082737672500302)","(63.329467705706634, 10.085408228783407)","(63.330584113970446, 10.086512127468692)","(63.33229324707331, 10.082452912476121)","(63.33189179464486, 10.08070500922911)"
608,68.00150489807129,"(63.32886695945844, 10.08334615367873)","(63.32950618937187, 10.082737672500302)","(63.329469138101125, 10.085407846811544)","(63.330584113970446, 10.086508785214889)","(63.332291814678825, 10.082452435011293)","(63.33189045774334, 10.080706250637665)"
609,68.09287691116333,"(63.32886848734589, 10.083347204101354)","(63.3295069533156, 10.082737672500302)","(63.329470570495616, 10.085407464839681)","(63.330584113970446, 10.086505442961084)","(63.332290382284334, 10.082451957546462)","(63.33188912084182, 10.080707492046221)"
610,68.2567310333252,"(63.32887001523334, 10.08334825452398)","(63.329507717259325, 10.082737672500302)","(63.3294720028901, 10.085407082867818)","(63.330584113970446, 10.086502100707278)","(63.33228894988984, 10.082451480081634)","(63.331887783940296, 10.080708733454777)"
611,68.39631795883179,"(63.3288715431208, 10.083349304946605)","(63.32950848120305, 10.082737672500302)","(63.32947353077755, 10.085406700895954)","(63.330584113970446, 10.086498758453473)","(63.33228751749536, 10.082451002616805)","(63.33188644703878, 10.080709974863334)"
612,68.6471619606018,"(63.32887307100825, 10.083350355369229)","(63.32950924514678, 10.082737672500302)","(63.329475058665004, 10.08540631892409)","(63.330584113970446, 10.086495416199668)","(63.332286085100876, 10.082450525151975)","(63.33188511013725, 10.080711311764855)"
613,68.67945599555969,"(63.3288745988957, 10.083351405791852)","(63.329510009090505, 10.082737672500302)","(63.32947658655246, 10.085405936952228)","(63.330584113970446, 10.086492073945864)","(63.332284652706385, 10.082450047687146)","(63.33188377323573, 10.080712648666378)"
614,69.00114488601685,"(63.32887612678316, 10.083352456214477)","(63.32951077303424, 10.082737672500302)","(63.32947811443991, 10.085405554980364)","(63.330584113970446, 10.086488731692059)","(63.33228312481893, 10.082449474729351)","(63.33188243633421, 10.0807139855679)"
615,69.09254789352417,"(63.32887746368468, 10.08335331565117)","(63.32951153697796, 10.082737672500302)","(63.32947964232736, 10.0854051730085)","(63.330584113970446, 10.086485389438254)","(63.33228159693148, 10.082448901771556)","(63.331881099432685, 10.080715322469421)"
616,69.25673389434814,"(63.3288788005862, 10.083354175087862)","(63.329512300921685, 10.082737672500302)","(63.32948117021481, 10.085404791036636)","(63.330584113970446, 10.086482047184449)","(63.33228006904403, 10.082448328813761)","(63.33187976253116, 10.080716659370943)"
617,69.39642691612244,"(63.32888013748772, 10.083355034524555)","(63.32951306486542, 10.082737672500302)","(63.3294826026093, 10.085404409064772)","(63.330584113970446, 10.086478704930643)","(63.332278541156576, 10.082447755855966)","(63.33187842562964, 10.080717996272465)"
618,69.64681696891785,"(63.32888147438924, 10.083355893961249)","(63.32951382880914, 10.082737672500302)","(63.32948403500379, 10.08540402709291)","(63.330584113970446, 10.086475362676838)","(63.33227701326912, 10.082447182898171)","(63.331876993235156, 10.080719237681022)"
619,69.67957401275635,"(63.32888281129077, 10.083356753397942)","(63.329514592752865, 10.082737672500302)","(63.32948546739827, 10.085403645121046)","(63.330584113970446, 10.086472020423033)","(63.33227548538167, 10.082446609940376)","(63.331875560840665, 10.080720479089578)"
620,69.99944591522217,"(63.32888414819229, 10.083357612834634)","(63.3295153566966, 10.082737672500302)","(63.32948689979276, 10.085403263149182)","(63.330584113970446, 10.086468678169227)","(63.33227405298719, 10.082446132475546)","(63.331874128446174, 10.080721720498135)"
621,70.09250283241272,"(63.32888558058678, 10.083358567764293)","(63.32951612064032, 10.082737672500302)","(63.32948833218725, 10.08540288117732)","(63.330584113970446, 10.086465335915422)","(63.3322726205927, 10.082445655010718)","(63.33187269605169, 10.080722961906691)"
622,70.25669193267822,"(63.32888701298126, 10.083359522693952)","(63.329516884584045, 10.082737672500302)","(63.32948976458174, 10.085402499205456)","(63.330584113970446, 10.086462089154583)","(63.332271188198206, 10.082445177545889)","(63.331871263657206, 10.080724203315247)"
623,70.39639592170715,"(63.32888844537575, 10.08336047762361)","(63.329517648527776, 10.082737672500302)","(63.32949129246919, 10.085402117233592)","(63.330584113970446, 10.086458842393744)","(63.33226975580372, 10.082444700081059)","(63.331869831262715, 10.080725444723804)"
624,70.64673089981079,"(63.328889877770244, 10.083361432553268)","(63.3295184124715, 10.082737672500302)","(63.32949282035665, 10.08540173526173)","(63.330584113970446, 10.086455595632906)","(63.33226832340924, 10.082444222616228)","(63.33186849436119, 10.080726781625327)"
625,70.67942690849304,"(63.32889131016473, 10.083362387482927)","(63.329519176415225, 10.082737672500302)","(63.329494348244104, 10.085401353289866)","(63.330584113970446, 10.086452348872067)","(63.33226689101475, 10.0824437451514)","(63.33186715745967, 10.080728118526848)"
626,70.99935984611511,"(63.32889274255922, 10.083363342412586)","(63.329519940358956, 10.082737672500302)","(63.32949587613156, 10.085400971318002)","(63.330584113970446, 10.086449102111228)","(63.33226536312729, 10.082443267686571)","(63.33186582055815, 10.080729455428369)"
627,71.09272003173828,"(63.3288941749537, 10.083364297342245)","(63.32952070430268, 10.082737672500302)","(63.329497404019016, 10.08540058934614)","(63.330584113970446, 10.086445855350389)","(63.332263835239836, 10.08244279022174)","(63.331864483656624, 10.080730792329891)"
628,71.25696682929993,"(63.328895607348194, 10.083365252271904)","(63.329521468246405, 10.082737672500302)","(63.32949893190647, 10.085400207374276)","(63.330584113970446, 10.086442513096584)","(63.33226230735238, 10.082442312756912)","(63.3318631467551, 10.080732129231414)"
629,71.39657592773438,"(63.328897039742685, 10.08336620720156)","(63.329522232190136, 10.082737672500302)","(63.329500364300955, 10.085399825402412)","(63.330584113970446, 10.086439170842779)","(63.332260779464924, 10.082441835292084)","(63.33186180985358, 10.080733466132935)"
630,71.64673399925232,"(63.32889847213717, 10.08336716213122)","(63.32952299613386, 10.082737672500302)","(63.329501796695446, 10.085399443430548)","(63.330584113970446, 10.086435828588975)","(63.33225925157747, 10.082441357827253)","(63.331860377459094, 10.080734707541492)"
631,71.67934584617615,"(63.32889990453165, 10.083368117060878)","(63.32952366458462, 10.082737672500302)","(63.32950322908994, 10.085399061458684)","(63.330584113970446, 10.08643248633517)","(63.33225772369001, 10.082440880362425)","(63.3318589450646, 10.080735948950048)"
632,71.99941682815552,"(63.328901336926144, 10.083369071990537)","(63.32952433303538, 10.082737672500302)","(63.32950466148442, 10.085398679486822)","(63.330584113970446, 10.086429144081364)","(63.33225619580256, 10.082440402897596)","(63.33185751267011, 10.080737190358604)"
633,72.09255194664001,"(63.328902769320635, 10.083370026920196)","(63.32952500148615, 10.082737672500302)","(63.329506093878905, 10.085398297514958)","(63.330584113970446, 10.08642580182756)","(63.33225466791511, 10.082439925432766)","(63.33185608027563, 10.08073843176716)"
634,72.25672888755798,"(63.32890420171512, 10.083370981849855)","(63.329525669936906, 10.082737672500302)","(63.329507526273396, 10.085397915543094)","(63.330584113970446, 10.086422459573754)","(63.33225314002765, 10.082439447967936)","(63.331854647881144, 10.080739673175716)"
635,72.40571999549866,"(63.3289056341096, 10.083371936779514)","(63.329526338387666, 10.082737672500302)","(63.32950905416085, 10.08539753357123)","(63.330584113970446, 10.08641911731995)","(63.3322516121402, 10.082438970503107)","(63.33185321548665, 10.080740914584272)"
636,72.64673495292664,"(63.328907066504094, 10.083372891709171)","(63.329527006838426, 10.082737672500302)","(63.3295105820483, 10.085397151599368)","(63.330584113970446, 10.086415775066145)","(63.33225008425275, 10.082438493038278)","(63.331851878585134, 10.080742251485795)"
637,72.67942404747009,"(63.328908498898585, 10.08337384663883)","(63.32952777078215, 10.082737672500302)","(63.329512109935756, 10.085396769627504)","(63.330584113970446, 10.08641243281234)","(63.33224855636529, 10.082438015573448)","(63.33185054168361, 10.080743588387316)"
638,72.99945998191833,"(63.32890993129307, 10.083374801568489)","(63.32952853472588, 10.082737672500302)","(63.32951363782321, 10.08539638765564)","(63.330584113970446, 10.086409090558536)","(63.3322471239708, 10.08243753810862)","(63.33184920478209, 10.080744925288837)"
639,73.09254002571106,"(63.32891136368755, 10.083375756498148)","(63.329529298669605, 10.082737672500302)","(63.32951516571066, 10.085396005683778)","(63.330584113970446, 10.086405748304731)","(63.33224569157632, 10.08243706064379)","(63.33184786788057, 10.08074626219036)"
640,73.25695896148682,"(63.328912796082044, 10.083376711427805)","(63.32953006261333, 10.082737672500302)","(63.329516693598116, 10.085395623711914)","(63.330584113970446, 10.086402406050926)","(63.332244259181834, 10.08243658317896)","(63.33184653097904, 10.080747599091882)"
641,73.39892888069153,"(63.328914228476535, 10.083377666357464)","(63.32953082655706, 10.082737672500302)","(63.32951822148557, 10.08539524174005)","(63.330584113970446, 10.08639906379712)","(63.33224282678734, 10.082436105714132)","(63.33184519407752, 10.080748935993403)"
642,73.64676594734192,"(63.32891566087102, 10.083378621287123)","(63.329531590500785, 10.082737672500302)","(63.32951974937302, 10.085394859768188)","(63.330584113970446, 10.086395721543315)","(63.33224139439285, 10.082435628249302)","(63.33184376168303, 10.08075017740196)"
643,73.6813600063324,"(63.3289170932655, 10.08337957621678)","(63.32953235444451, 10.082737672500302)","(63.32952127726047, 10.085394477796324)","(63.330584113970446, 10.08639237928951)","(63.33223996199837, 10.082435150784473)","(63.33184232928855, 10.080751418810516)"
644,73.99947690963745,"(63.328918525659994, 10.083380531146439)","(63.32953311838824, 10.082737672500302)","(63.329522805147924, 10.08539409582446)","(63.330584113970446, 10.086389037035705)","(63.33223843411092, 10.082434577826678)","(63.33184089689406, 10.080752660219073)"
645,74.09292793273926,"(63.328919958054485, 10.083381486076098)","(63.329533882331965, 10.082737672500302)","(63.32952433303538, 10.085393713852598)","(63.330584113970446, 10.0863856947819)","(63.332236906223464, 10.082434004868883)","(63.331839464499566, 10.080753901627627)"
646,74.25668287277222,"(63.32892139044897, 10.083382441005757)","(63.32953464627569, 10.082737672500302)","(63.32952586092283, 10.085393331880734)","(63.330584113970446, 10.086382352528094)","(63.33223537833601, 10.082433431911088)","(63.33183803210508, 10.080755143036184)"
647,74.3963270187378,"(63.32892282284345, 10.083383395935414)","(63.32953541021942, 10.082737672500302)","(63.32952729331732, 10.085392854415906)","(63.330584113970446, 10.086379010274289)","(63.33223385044856, 10.082432858953291)","(63.33183659971059, 10.08075638444474)"
648,74.64743995666504,"(63.32892425523794, 10.083384350865073)","(63.329536174163145, 10.082737672500302)","(63.32952872571181, 10.085392376951075)","(63.330584113970446, 10.086375668020484)","(63.33223232256111, 10.082432285995496)","(63.33183526280907, 10.080757721346263)"
