,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
1170,177.87175607681274,"(63.32963262205866, 10.084601122235998)","(63.32994106433837, 10.082737099542507)","(63.330111996747256, 10.084975072690288)","(63.33060674580335, 10.084533417723208)","(63.33156100701114, 10.081968190181442)","(63.331173114583834, 10.081445079714488)"
1171,178.00006413459778,"(63.329634149946116, 10.084600931250067)","(63.3299418282821, 10.082737099542507)","(63.33011342914175, 10.084974499732493)","(63.33060703228225, 10.084530075469402)","(63.33156062503927, 10.081967999195511)","(63.33117187317528, 10.081446798587873)"
1172,178.0982301235199,"(63.32963567783357, 10.084600740264136)","(63.32994259222583, 10.082737099542507)","(63.33011486153623, 10.084973926774698)","(63.330607318761146, 10.084526733215597)","(63.331560243067415, 10.081967808209578)","(63.331170631766724, 10.081448517461258)"
1173,178.26902794837952,"(63.32963720572103, 10.084600549278203)","(63.32994335616955, 10.082737099542507)","(63.33011619843775, 10.084973353816903)","(63.33060760524004, 10.084523390961794)","(63.33155986109555, 10.081967617223647)","(63.33116939035817, 10.081450236334643)"
1174,178.49801301956177,"(63.329638733608476, 10.084600358292272)","(63.329944120113275, 10.082737099542507)","(63.33011753533928, 10.084972780859108)","(63.33060789171894, 10.084520048707988)","(63.33155938363072, 10.081967426237714)","(63.331168148949615, 10.08145195520803)"
1175,178.69336104393005,"(63.32964026149593, 10.084600167306341)","(63.329944884057, 10.082737099542507)","(63.3301188722408, 10.084972207901313)","(63.330608178197835, 10.084516706454183)","(63.331558906165895, 10.081967235251783)","(63.33116690754106, 10.081453674081414)"
1176,178.87171411514282,"(63.32964178938339, 10.084599976320408)","(63.32994564800073, 10.082737099542507)","(63.33012020914232, 10.084971634943518)","(63.3306085601697, 10.084513459693344)","(63.331558428701065, 10.081967044265852)","(63.331165666132506, 10.0814553929548)"
1177,178.99992418289185,"(63.32964331727084, 10.084599785334477)","(63.329946411944455, 10.082737099542507)","(63.33012154604384, 10.084971061985723)","(63.330608942141566, 10.084510212932505)","(63.331557951236235, 10.08196685327992)","(63.33116432923099, 10.08145720732115)"
1178,179.09822607040405,"(63.329644749665334, 10.084599594348546)","(63.32994717588818, 10.082737099542507)","(63.33012288294537, 10.084970489027928)","(63.330609324113425, 10.084506966171666)","(63.33155747377141, 10.081966662293986)","(63.33116299232946, 10.081459021687502)"
1179,179.26932096481323,"(63.32964618205982, 10.084599403362613)","(63.32994793983191, 10.082737099542507)","(63.33012431533986, 10.084969820577166)","(63.33060970608529, 10.084503719410828)","(63.33155699630658, 10.081966471308055)","(63.331161655427934, 10.081460836053854)"
1180,179.49786806106567,"(63.3296476144543, 10.084599212376682)","(63.329948703775635, 10.082737099542507)","(63.33012574773434, 10.084969152126405)","(63.330610088057156, 10.084500472649989)","(63.33155651884175, 10.081966280322124)","(63.331160318526415, 10.081462650420205)"
1181,179.69335103034973,"(63.32964904684879, 10.084599021390751)","(63.329949467719366, 10.082737099542507)","(63.33012718012883, 10.084968483675645)","(63.33061047002902, 10.08449722588915)","(63.33155604137692, 10.081966089336193)","(63.331158981624895, 10.081464464786556)"
1182,179.87169218063354,"(63.329650479243284, 10.084598830404818)","(63.32995023166309, 10.082737099542507)","(63.33012861252332, 10.084967815224884)","(63.330610756507916, 10.084493979128311)","(63.33155556391209, 10.081965898350262)","(63.33115764472337, 10.081466279152908)"
1183,179.99982595443726,"(63.32965191163777, 10.084598639418887)","(63.32995099560682, 10.082737099542507)","(63.33013004491781, 10.084967146774122)","(63.33061104298682, 10.084490732367472)","(63.33155508644725, 10.08196570736433)","(63.331156403314814, 10.081468093519259)"
1184,180.09823203086853,"(63.329653439525224, 10.084598543925921)","(63.32995175955055, 10.082737099542507)","(63.33013147731229, 10.084966478323361)","(63.33061132946571, 10.084487485606633)","(63.33155460898242, 10.081965516378398)","(63.33115516190625, 10.08146990788561)"
1185,180.2693109512329,"(63.32965496741267, 10.084598448432956)","(63.32995252349428, 10.082737099542507)","(63.330132909706776, 10.084965618886669)","(63.330611615944605, 10.084484238845793)","(63.33155413151759, 10.081965325392467)","(63.3311539204977, 10.081471722251962)"
1186,180.49784803390503,"(63.32965649530013, 10.08459835293999)","(63.32995328743801, 10.082737099542507)","(63.33013434210127, 10.084964759449976)","(63.330611902423506, 10.084480992084954)","(63.33155365405276, 10.081965134406536)","(63.33115267908914, 10.081473536618311)"
1187,180.6934700012207,"(63.329658023187584, 10.084598257447023)","(63.32995405138173, 10.082737099542507)","(63.33013577449576, 10.084963900013284)","(63.3306121889024, 10.084477745324115)","(63.33155317658794, 10.081964943420603)","(63.33115143768058, 10.081475350984663)"
1188,180.8716790676117,"(63.32965955107503, 10.084598161954059)","(63.329954815325465, 10.082737099542507)","(63.33013720689024, 10.084963040576591)","(63.330612570874266, 10.08447440307031)","(63.33155269912311, 10.081964752434672)","(63.33115019627203, 10.081477165351014)"
1189,180.9997010231018,"(63.32966107896249, 10.084598066461092)","(63.32995557926919, 10.082737099542507)","(63.330138639284726, 10.084962181139899)","(63.330612952846124, 10.084471060816504)","(63.33155222165828, 10.081964561448741)","(63.33114895486347, 10.081479075210332)"
1190,181.09830403327942,"(63.329662606849936, 10.084597875475161)","(63.32995634321291, 10.082737099542507)","(63.33014007167922, 10.084961321703206)","(63.33061333481799, 10.0844677185627)","(63.331551744193455, 10.081964370462808)","(63.33114771345492, 10.081480985069648)"
1191,181.269296169281,"(63.32966413473739, 10.084597684489228)","(63.329957107156645, 10.082737099542507)","(63.330141408580744, 10.084960366773547)","(63.330613716789856, 10.084464376308896)","(63.331551266728624, 10.081964179476877)","(63.33114647204636, 10.081482894928966)"
1192,181.49804306030273,"(63.32966566262485, 10.084597493503297)","(63.32995787110037, 10.082737099542507)","(63.33014274548226, 10.084959411843888)","(63.330614098761714, 10.08446103405509)","(63.33155069377083, 10.081963988490944)","(63.33114523063781, 10.081484804788284)"
1193,181.6936571598053,"(63.329667190512296, 10.084597302517366)","(63.32995853955113, 10.082737099542507)","(63.33014408238378, 10.08495845691423)","(63.33061448073358, 10.084457691801285)","(63.331550120813034, 10.081963797505013)","(63.331143989229254, 10.0814867146476)"
1194,181.8717679977417,"(63.329668718399745, 10.084597111531433)","(63.32995920800189, 10.082737099542507)","(63.33014541928531, 10.084957501984572)","(63.330614862705445, 10.084454445040446)","(63.33154954785523, 10.081963606519082)","(63.3311427478207, 10.081488624506918)"
1195,181.99987506866455,"(63.3296702462872, 10.084596920545502)","(63.32995987645265, 10.082737099542507)","(63.330146756186835, 10.084956547054913)","(63.33061524467731, 10.084451198279607)","(63.33154897489744, 10.08196341553315)","(63.331141506412145, 10.081490534366235)"
1196,182.09828209877014,"(63.32967167868169, 10.084596729559571)","(63.329960544903415, 10.082737099542507)","(63.330148093088354, 10.084955592125254)","(63.33061562664918, 10.084447951518769)","(63.33154840193964, 10.081963224547216)","(63.33114026500358, 10.081492444225551)"
1197,182.26928210258484,"(63.32967311107618, 10.084596538573638)","(63.329961213354174, 10.082737099542507)","(63.33014952548284, 10.08495454170263)","(63.330616008621035, 10.084444704757928)","(63.33154782898185, 10.081963033561285)","(63.33113902359503, 10.08149435408487)"
1198,182.49790000915527,"(63.329674543470674, 10.084596347587707)","(63.329961881804934, 10.082737099542507)","(63.33015095787733, 10.084953491280006)","(63.3306163905929, 10.08444145799709)","(63.33154677855922, 10.081962556096457)","(63.331137782186474, 10.081496263944187)"
1199,182.6940369606018,"(63.32967597586516, 10.084596156601776)","(63.32996264574866, 10.082737099542507)","(63.33015239027182, 10.084952440857382)","(63.33061677256477, 10.08443821123625)","(63.3315457281366, 10.081962078631626)","(63.33113654077791, 10.081498173803503)"
1200,182.87177395820618,"(63.32967740825965, 10.084595965615843)","(63.32996340969239, 10.082737099542507)","(63.330153822666304, 10.084951390434757)","(63.33061715453663, 10.084434964475411)","(63.33154467771398, 10.081961601166798)","(63.33113529936936, 10.08150008366282)"
1201,182.9997661113739,"(63.32967884065414, 10.084595774629912)","(63.329964173636114, 10.082737099542507)","(63.33015525506079, 10.084950340012131)","(63.33061753650849, 10.084431717714573)","(63.33154362729135, 10.08196112370197)","(63.33113415345377, 10.081501707043241)"
1202,183.0982460975647,"(63.329680368541595, 10.084595583643981)","(63.32996493757984, 10.082737099542507)","(63.33015668745528, 10.084949289589508)","(63.33061791848036, 10.084428470953734)","(63.33154257686873, 10.081960646237139)","(63.33113300753818, 10.08150333042366)"
1203,183.2691650390625,"(63.329681896429044, 10.084595392658048)","(63.32996570152357, 10.082737099542507)","(63.3301580243568, 10.084948048180951)","(63.33061830045222, 10.084425224192895)","(63.3315415264461, 10.08196016877231)","(63.33113186162259, 10.081504953804078)"
1204,183.49787616729736,"(63.3296834243165, 10.084595201672116)","(63.329966465467294, 10.082737099542507)","(63.330159361258325, 10.084946806772395)","(63.33061868242408, 10.084421977432056)","(63.33154018954458, 10.081959404828584)","(63.331130715707, 10.081506577184498)"
1205,183.69342303276062,"(63.329684952203955, 10.084595010686185)","(63.32996722941102, 10.082737099542507)","(63.330160698159844, 10.084945565363839)","(63.33061906439595, 10.084418730671217)","(63.331538852643064, 10.081958640884856)","(63.33112956979141, 10.081508200564919)"
1206,183.8717601299286,"(63.329686480091404, 10.084594819700254)","(63.32996799335475, 10.082737099542507)","(63.33016203506136, 10.084944323955284)","(63.33061944636781, 10.084415483910378)","(63.331537515741545, 10.081957876941129)","(63.33112842387582, 10.081509823945337)"
1207,183.9999430179596,"(63.32968800797886, 10.08459462871432)","(63.329968757298474, 10.082737099542507)","(63.33016337196289, 10.084943082546728)","(63.33061982833967, 10.08441223714954)","(63.33153617884002, 10.081957112997403)","(63.33112718246726, 10.081511542818722)"
1208,184.09824800491333,"(63.329689535866315, 10.08459443772839)","(63.3299695212422, 10.082737099542507)","(63.33016470886441, 10.084941841138171)","(63.33062021031154, 10.084408990388699)","(63.3315348419385, 10.081956349053677)","(63.3311259410587, 10.081513261692109)"
1209,184.26902413368225,"(63.329691063753764, 10.084594246742457)","(63.32997028518593, 10.082737099542507)","(63.33016604576593, 10.084940504236648)","(63.3306205922834, 10.08440574362786)","(63.33153350503698, 10.081955585109949)","(63.33112469965015, 10.081514980565494)"
1210,184.49812507629395,"(63.32969259164122, 10.084594055756526)","(63.329971049129654, 10.082737099542507)","(63.33016738266745, 10.084939167335127)","(63.33062097425526, 10.084402496867021)","(63.33153188165656, 10.081954725673256)","(63.33112345824159, 10.081516699438879)"
1211,184.69341611862183,"(63.329694119528675, 10.084593864770595)","(63.32997181307338, 10.082737099542507)","(63.330168719568974, 10.084937830433606)","(63.33062135622713, 10.084399250106182)","(63.33153025827614, 10.081953866236564)","(63.33112221683303, 10.081518418312266)"
1212,184.87170600891113,"(63.32969564741612, 10.084593673784662)","(63.3299725770171, 10.082737099542507)","(63.33017005647049, 10.084936493532084)","(63.33062173819899, 10.084396003345343)","(63.33152863489572, 10.081953006799871)","(63.331120975424476, 10.08152013718565)"
1213,184.99992609024048,"(63.32969717530358, 10.08459348279873)","(63.329973340960834, 10.082737099542507)","(63.33017139337201, 10.08493515663056)","(63.33062212017085, 10.084392756584505)","(63.3315270115153, 10.081952147363177)","(63.33111963852296, 10.08152176056607)"
1214,185.09817504882812,"(63.32969860769806, 10.084593387305766)","(63.32997410490456, 10.082737099542507)","(63.33017273027353, 10.08493381972904)","(63.33062250214272, 10.084389509823666)","(63.33152538813488, 10.081951287926485)","(63.33111830162144, 10.08152338394649)"
1215,185.26903009414673,"(63.329700040092554, 10.0845932918128)","(63.32997486884828, 10.082737099542507)","(63.33017416266802, 10.084932482827519)","(63.33062288411458, 10.084386263062825)","(63.33152376475446, 10.081950428489792)","(63.33111696471991, 10.08152500732691)"
1216,185.49799799919128,"(63.329701472487045, 10.084593196319833)","(63.32997563279201, 10.082737099542507)","(63.330175595062514, 10.084931145925996)","(63.33062326608644, 10.084383016301986)","(63.331522236867, 10.0819495690531)","(63.33111562781839, 10.081526630707328)"
1217,185.69341015815735,"(63.32970290488153, 10.084593100826869)","(63.32997639673573, 10.082737099542507)","(63.330177027457, 10.084929809024473)","(63.33062364805831, 10.084379769541147)","(63.331520708979546, 10.081948709616407)","(63.33111429091687, 10.081528254087747)"
1218,185.87170600891113,"(63.32970433727601, 10.084593005333904)","(63.32997716067946, 10.082737099542507)","(63.33017845985149, 10.084928472122952)","(63.33062393453721, 10.084376522780309)","(63.33151918109209, 10.081947850179713)","(63.33111295401535, 10.081529877468167)"
1219,185.99983596801758,"(63.329705769670504, 10.084592909840937)","(63.329977924623186, 10.082737099542507)","(63.33017989224598, 10.084927135221431)","(63.3306242210161, 10.08437327601947)","(63.33151765320464, 10.08194699074302)","(63.331111617113834, 10.081531405355621)"
1220,186.09830117225647,"(63.32970729755796, 10.084592718855006)","(63.32997868856691, 10.082737099542507)","(63.33018132464047, 10.084925798319908)","(63.330624507495, 10.084370029258631)","(63.33151612531719, 10.081946131306328)","(63.33111028021231, 10.081532933243075)"
1221,186.26926803588867,"(63.329708825445415, 10.084592527869074)","(63.32997945251064, 10.082737099542507)","(63.33018266154199, 10.08492436592542)","(63.330624793973904, 10.084366782497792)","(63.33151459742973, 10.081945271869635)","(63.33110894331078, 10.081534461130527)"
1222,186.4978849887848,"(63.32971035333287, 10.08459233688314)","(63.329980216454366, 10.082737099542507)","(63.33018399844351, 10.084922933530931)","(63.3306250804528, 10.084363535736953)","(63.33151297404931, 10.081944412432943)","(63.33110760640926, 10.081535989017981)"
1223,186.69344305992126,"(63.32971188122032, 10.08459214589721)","(63.3299809803981, 10.082737099542507)","(63.330185335345035, 10.084921501136444)","(63.3306253669317, 10.084360288976114)","(63.3315113506689, 10.08194355299625)","(63.33110626950774, 10.081537516905435)"
1224,186.87169003486633,"(63.329713409107775, 10.084591954911279)","(63.32998174434182, 10.082737099542507)","(63.330186672246555, 10.084920068741956)","(63.330625748903564, 10.084357042215276)","(63.33150972728848, 10.081942693559558)","(63.331104932606216, 10.081539044792889)"
1225,186.99997401237488,"(63.32971493699523, 10.084591763925346)","(63.32998250828555, 10.082737099542507)","(63.330188009148074, 10.084918636347467)","(63.33062613087542, 10.084353795454435)","(63.33150810390806, 10.081941834122865)","(63.33110369119766, 10.081540477187376)"
1226,187.09843397140503,"(63.32971646488269, 10.084591572939415)","(63.329983272229285, 10.082737099542507)","(63.33018934604959, 10.08491720395298)","(63.33062651284729, 10.084350548693596)","(63.33150648052764, 10.081940974686173)","(63.3311024497891, 10.081541909581865)"
1227,187.26905417442322,"(63.329717992770135, 10.084591381953482)","(63.32998403617301, 10.082737099542507)","(63.33019068295111, 10.084915771558492)","(63.330626894819154, 10.084347301932757)","(63.33150485714722, 10.08194011524948)","(63.331101208380545, 10.081543341976353)"
1228,187.4979259967804,"(63.32971952065759, 10.08459119096755)","(63.32998480011674, 10.082737099542507)","(63.33019201985264, 10.084914339164005)","(63.33062727679101, 10.084344055171917)","(63.33150332925977, 10.081939160319822)","(63.33109996697199, 10.08154477437084)"
1229,187.69333910942078,"(63.329721048545046, 10.08459099998162)","(63.3299854685675, 10.082737099542507)","(63.33019335675416, 10.084912906769517)","(63.33062765876288, 10.084340808411078)","(63.33150180137231, 10.081938205390163)","(63.33109872556343, 10.08154620676533)"
1230,187.87175703048706,"(63.329722576432495, 10.084590808995687)","(63.32998613701826, 10.082737099542507)","(63.33019469365568, 10.084911474375028)","(63.33062804073474, 10.084337466157272)","(63.331500273484856, 10.081937250460506)","(63.331097484154874, 10.081547639159817)"
1231,187.9999339580536,"(63.32972410431995, 10.084590618009756)","(63.32998680546902, 10.082737099542507)","(63.330196030557204, 10.08491004198054)","(63.3306284227066, 10.084334123903469)","(63.3314987455974, 10.081936295530847)","(63.33109605176038, 10.081549071554305)"
1232,188.09839916229248,"(63.329725536714434, 10.084590427023825)","(63.329987473919786, 10.082737099542507)","(63.33019736745872, 10.084908609586053)","(63.33062880467847, 10.084330781649664)","(63.331497217709945, 10.081935340601188)","(63.3310946193659, 10.081550503948792)"
1233,188.26904296875,"(63.329726969108926, 10.084590236037892)","(63.329988142370546, 10.082737099542507)","(63.33019870436024, 10.084907177191566)","(63.33062918665033, 10.084327439395858)","(63.33149568982249, 10.081934385671529)","(63.331093186971415, 10.081551936343281)"
1234,188.4978630542755,"(63.32972840150342, 10.08459004505196)","(63.329988810821305, 10.082737099542507)","(63.33020004126177, 10.084905744797078)","(63.330629568622186, 10.084324097142055)","(63.331494161935034, 10.08193343074187)","(63.331091754576924, 10.081553368737769)"
1235,188.69340705871582,"(63.3297298338979, 10.08458985406603)","(63.32998957476503, 10.082737099542507)","(63.330201378163295, 10.084904312402589)","(63.33062995059405, 10.08432075488825)","(63.331492634047585, 10.081932475812211)","(63.33109032218243, 10.081554801132256)"
1236,188.87180709838867,"(63.329731266292384, 10.084589663080097)","(63.32999033870876, 10.082737099542507)","(63.330202715064814, 10.084902880008102)","(63.33063033256592, 10.08431750812741)","(63.33149110616013, 10.081931520882552)","(63.33108888978795, 10.081556233526744)"
1237,189.00044012069702,"(63.329732698686875, 10.084589472094166)","(63.329991102652485, 10.082737099542507)","(63.330204051966334, 10.084901447613614)","(63.330630714537776, 10.084314261366572)","(63.331489578272674, 10.081930565952895)","(63.33108755288643, 10.081557570428265)"
1238,189.0982689857483,"(63.32973422657433, 10.084589281108233)","(63.32999186659621, 10.082737099542507)","(63.33020538886786, 10.084900015219127)","(63.33063109650964, 10.084311014605731)","(63.331488050385225, 10.081929611023236)","(63.331086215984904, 10.081558907329788)"
1239,189.2690601348877,"(63.32973575446179, 10.084589090122302)","(63.32999263053994, 10.082737099542507)","(63.33020682126235, 10.08489858282464)","(63.33063147848151, 10.084307767844892)","(63.33148652249777, 10.081928656093577)","(63.331084879083384, 10.081560244231309)"
1240,189.49793314933777,"(63.32973728234924, 10.08458889913637)","(63.329993394483665, 10.082737099542507)","(63.330208253656835, 10.08489715043015)","(63.330631860453366, 10.084304521084054)","(63.33148489911735, 10.081927796656885)","(63.331083542181865, 10.08156158113283)"
1241,189.69328904151917,"(63.32973881023669, 10.084588708150438)","(63.32999415842739, 10.082737099542507)","(63.33020968605132, 10.084895718035662)","(63.33063224242523, 10.084301274323215)","(63.33148327573693, 10.081926937220192)","(63.33108220528034, 10.081562918034352)"
1242,189.87178111076355,"(63.32974033812415, 10.084588517164505)","(63.32999492237112, 10.082737099542507)","(63.33021111844581, 10.084894285641175)","(63.3306326243971, 10.084298027562376)","(63.33148165235651, 10.0819260777835)","(63.33108086837882, 10.081564254935873)"
1243,189.9997260570526,"(63.3297418660116, 10.084588326178574)","(63.329995686314845, 10.082737099542507)","(63.3302125508403, 10.084892853246686)","(63.330633006368956, 10.084294780801537)","(63.33148002897609, 10.081925218346806)","(63.331079435984336, 10.08156549634443)"
1244,190.09856510162354,"(63.32974339389906, 10.084588135192643)","(63.32999645025857, 10.082737099542507)","(63.330213983234785, 10.084891420852198)","(63.33063338834082, 10.084291534040698)","(63.33147840559567, 10.081924358910113)","(63.331078003589845, 10.081566737752986)"
1245,190.2691650390625,"(63.32974492178651, 10.084587944206712)","(63.3299972142023, 10.082737099542507)","(63.330215320136304, 10.08488998845771)","(63.33063377031269, 10.084288287279858)","(63.33147678221525, 10.08192349947342)","(63.331076571195354, 10.081567979161543)"
1246,190.49791717529297,"(63.32974644967396, 10.08458775322078)","(63.329997978146025, 10.082737099542507)","(63.33021665703783, 10.084888556063223)","(63.330634152284546, 10.084285040519019)","(63.3314752543278, 10.081922544543762)","(63.33107513880087, 10.081569220570099)"
1247,190.6934220790863,"(63.32974797756142, 10.084587562234848)","(63.32999874208975, 10.082737099542507)","(63.33021799393936, 10.084887123668736)","(63.33063453425641, 10.08428179375818)","(63.33147372644034, 10.081921589614105)","(63.331073706406386, 10.081570461978655)"
1248,190.87176299095154,"(63.329749505448866, 10.084587371248917)","(63.32999950603348, 10.082737099542507)","(63.330219330840876, 10.084885691274248)","(63.33063491622828, 10.084278546997341)","(63.33147219855289, 10.081920634684446)","(63.331072274011895, 10.081571703387212)"
1249,190.99991703033447,"(63.32975103333632, 10.084587180262986)","(63.330000269977205, 10.082737099542507)","(63.330220667742395, 10.084884258879761)","(63.330635298200136, 10.084275300236502)","(63.33147067066544, 10.081919679754787)","(63.33107093711037, 10.081572849302802)"
1250,191.09833407402039,"(63.329752465730806, 10.084586989277053)","(63.33000103392093, 10.082737099542507)","(63.33022200464392, 10.084882826485273)","(63.330635680172, 10.084272053475662)","(63.33146914277799, 10.08191872482513)","(63.33106960020885, 10.081573995218392)"
1251,191.26933598518372,"(63.3297538981253, 10.084586798291122)","(63.33000179786466, 10.082737099542507)","(63.33022334154544, 10.08488129859782)","(63.33063606214387, 10.084268806714823)","(63.331467614890535, 10.08191776989547)","(63.33106826330733, 10.081575141133982)"
1252,191.4979510307312,"(63.32975533051979, 10.08458660730519)","(63.330002561808385, 10.082737099542507)","(63.33022467844697, 10.084879770710366)","(63.330636444115726, 10.084265559953984)","(63.33146608700308, 10.081916910458778)","(63.3310669264058, 10.081576287049574)"
1253,191.6933569908142,"(63.32975676291427, 10.084586416319258)","(63.33000332575211, 10.082737099542507)","(63.33022601534849, 10.084878242822912)","(63.33063682608759, 10.084262313193145)","(63.33146455911563, 10.081916051022086)","(63.33106558950428, 10.081577432965164)"
1254,191.8717839717865,"(63.329758195308756, 10.084586225333325)","(63.330004089695834, 10.082737099542507)","(63.330227352250006, 10.084876714935458)","(63.33063711256649, 10.084259066432306)","(63.331463031228175, 10.081915191585392)","(63.33106425260276, 10.081578578880753)"
1255,192.00027418136597,"(63.32975962770325, 10.084586034347394)","(63.330004853639565, 10.082737099542507)","(63.33022868915153, 10.084875187048004)","(63.330637399045386, 10.084255819671467)","(63.33146150334072, 10.081914332148699)","(63.331062820208274, 10.081579724796343)"
1256,192.0983121395111,"(63.3297611555907, 10.084585843361463)","(63.33000561758329, 10.082737099542507)","(63.33023002605305, 10.08487365916055)","(63.33063768552429, 10.084252572910628)","(63.33145997545327, 10.081913472712007)","(63.33106138781378, 10.081580870711933)"
1257,192.26915502548218,"(63.32976268347815, 10.08458565237553)","(63.330006381527014, 10.082737099542507)","(63.33023136295458, 10.084872226766063)","(63.33063797200319, 10.08424932614979)","(63.331458447565815, 10.081912613275314)","(63.33105995541929, 10.081582016627523)"
1258,192.4979510307312,"(63.32976421136561, 10.084585461389599)","(63.33000714547074, 10.082737099542507)","(63.3302326998561, 10.084870794371575)","(63.33063825848208, 10.08424607938895)","(63.33145691967836, 10.081911658345655)","(63.33105852302481, 10.081583162543113)"
1259,192.6933650970459,"(63.32976573925306, 10.084585270403668)","(63.33000790941447, 10.082737099542507)","(63.330234036757616, 10.084869361977088)","(63.33063854496098, 10.084242832628112)","(63.331455391790904, 10.081910703415998)","(63.331057090630324, 10.081584308458703)"
1260,192.8717610836029,"(63.32976726714051, 10.084585079417735)","(63.33000867335819, 10.082737099542507)","(63.33023537365914, 10.084867929582598)","(63.33063892693285, 10.084239585867273)","(63.33145386390345, 10.08190974848634)","(63.33105565823583, 10.081585454374293)"
1261,192.99979996681213,"(63.32976879502797, 10.084584888431804)","(63.330009437301925, 10.082737099542507)","(63.33023671056067, 10.084866497188111)","(63.33063930890471, 10.084236339106434)","(63.331452336016, 10.08190879355668)","(63.33105422584134, 10.081586600289883)"
1262,193.09824299812317,"(63.32977032291542, 10.084584697445873)","(63.330010201245656, 10.082737099542507)","(63.33023804746219, 10.084865064793624)","(63.330639690876566, 10.084233092345595)","(63.331450808128544, 10.081907838627023)","(63.33105279344686, 10.081587746205475)"
1263,193.26904201507568,"(63.32977185080288, 10.08458450645994)","(63.33001096518938, 10.082737099542507)","(63.33023938436371, 10.084863632399136)","(63.33064007284843, 10.084229845584755)","(63.33144928024109, 10.081906883697364)","(63.331051361052374, 10.081588892121065)"
1264,193.49808406829834,"(63.329773378690334, 10.08458431547401)","(63.33001172913311, 10.082737099542507)","(63.33024072126523, 10.084862200004649)","(63.3306404548203, 10.084226598823916)","(63.33144765686067, 10.081906024260672)","(63.33104992865788, 10.081590038036655)"
1265,193.69335103034973,"(63.32977490657778, 10.084584124488078)","(63.33001239758387, 10.082737099542507)","(63.330242058166746, 10.08486076761016)","(63.330640836792156, 10.084223352063077)","(63.331446033480255, 10.08190516482398)","(63.33104849626339, 10.081591183952247)"
1266,193.87176203727722,"(63.32977643446524, 10.084583933502145)","(63.33001306603463, 10.082737099542507)","(63.33024339506827, 10.084859335215672)","(63.33064121876402, 10.084220105302238)","(63.331444410099834, 10.081904305387287)","(63.33104706386891, 10.081592329867837)"
1267,194.00011014938354,"(63.32977796235269, 10.084583742516214)","(63.33001373448539, 10.082737099542507)","(63.33024473196979, 10.084857902821184)","(63.33064160073588, 10.0842168585414)","(63.331442786719414, 10.081903445950593)","(63.331045631474424, 10.081593571276393)"
1268,194.09824109077454,"(63.32977939474718, 10.084583551530283)","(63.33001440293615, 10.082737099542507)","(63.33024606887131, 10.084856470426697)","(63.330641982707746, 10.084213611780559)","(63.331441163339, 10.0819025865139)","(63.33104419907993, 10.08159481268495)"
1269,194.26929306983948,"(63.32978082714167, 10.08458336054435)","(63.33001507138691, 10.082737099542507)","(63.33024740577283, 10.084854942539243)","(63.33064236467961, 10.08421036501972)","(63.33143953995858, 10.081901727077208)","(63.33104276668544, 10.081596054093506)"
1270,194.4978711605072,"(63.32978225953616, 10.08458316955842)","(63.33001573983767, 10.082737099542507)","(63.33024874267436, 10.08485341465179)","(63.33064274665147, 10.084207118258881)","(63.33143810756409, 10.081900867640515)","(63.33104133429096, 10.08159729550206)"
1271,194.69343495368958,"(63.32978369193064, 10.084582978572488)","(63.330016503781394, 10.082737099542507)","(63.330250079575876, 10.084851886764335)","(63.330643128623336, 10.084203871498042)","(63.331436675169606, 10.081900008203823)","(63.331039901896474, 10.081598536910617)"
1272,194.87172198295593,"(63.32978512432513, 10.084582787586555)","(63.330017267725125, 10.082737099542507)","(63.330251416477395, 10.084850358876881)","(63.3306435105952, 10.084200624737203)","(63.331435242775115, 10.081899148767128)","(63.33103846950198, 10.081599778319173)"
1273,194.9997260570526,"(63.32978655671962, 10.084582596600624)","(63.33001803166886, 10.082737099542507)","(63.33025275337892, 10.084848830989428)","(63.33064389256706, 10.084197377976365)","(63.331433810380624, 10.081898289330436)","(63.33103713260046, 10.08160101972773)"
1274,195.09822916984558,"(63.329788084607074, 10.084582405614693)","(63.33001879561258, 10.082737099542507)","(63.33025409028044, 10.084847303101974)","(63.330644274538926, 10.084194131215526)","(63.33143237798614, 10.081897429893743)","(63.33103579569894, 10.081602261136284)"
1275,195.2691261768341,"(63.32978961249452, 10.08458221462876)","(63.330019559556305, 10.082737099542507)","(63.33025542718197, 10.084845870707486)","(63.33064465651079, 10.084190884454685)","(63.33143094559165, 10.081896570457051)","(63.33103445879742, 10.08160350254484)"
1276,195.49787402153015,"(63.32979114038198, 10.08458202364283)","(63.33002032350004, 10.082737099542507)","(63.33025676408349, 10.084844438312999)","(63.33064503848265, 10.084187637693846)","(63.33142951319716, 10.081895806513323)","(63.33103312189589, 10.081604743953397)"
1277,195.69342303276062,"(63.329792668269434, 10.084581832656898)","(63.33002108744376, 10.082737099542507)","(63.330258100985006, 10.084843005918511)","(63.330645420454516, 10.084184390933007)","(63.331428080802674, 10.081895042569597)","(63.331031784994366, 10.081605985361952)"
1278,195.87175512313843,"(63.32979419615688, 10.084581641670965)","(63.33002185138749, 10.082737099542507)","(63.33025943788653, 10.084841573524022)","(63.33064580242638, 10.084181144172168)","(63.33142664840818, 10.081894278625871)","(63.33103044809285, 10.081607226770508)"
1279,195.99972105026245,"(63.32979572404434, 10.084581450685034)","(63.33002261533122, 10.082737099542507)","(63.33026077478806, 10.084840141129535)","(63.33064618439824, 10.08417789741133)","(63.33142521601369, 10.081893514682143)","(63.33102901569836, 10.081608563672031)"
