,time,asv_1,asv_2
287,130.40438199043274,"(63.330567498194384, 10.08017855650835)","(63.33049014889204, 10.07963739787085)"
288,130.99936890602112,"(63.33057150889895, 10.080179988902838)","(63.33048585170857, 10.079636538434157)"
289,131.40455102920532,"(63.33057580608241, 10.080181421297326)","(63.330481554525115, 10.079635678997464)"
290,132.00072479248047,"(63.33058010326587, 10.080182853691815)","(63.330476970862755, 10.079635678997464)"
291,132.40433597564697,"(63.33058440044934, 10.080183713128507)","(63.330472387200395, 10.079635678997464)"
292,132.99944591522217,"(63.3305886976328, 10.0801845725652)","(63.33046780353803, 10.079635678997464)"
293,133.4043309688568,"(63.330592994816264, 10.080185145522995)","(63.33046321987567, 10.079635678997464)"
294,134.00067400932312,"(63.33059729199973, 10.08018571848079)","(63.3304589226922, 10.079635965476362)"
295,134.40416193008423,"(63.33060158918319, 10.08018571848079)","(63.33045462550874, 10.07963625195526)"
296,135.00000190734863,"(63.330605886366655, 10.08018571848079)","(63.33045004184638, 10.079636824913054)"
297,135.4042329788208,"(63.330610470029015, 10.080185432001892)","(63.33044545818402, 10.07963739787085)"
298,135.99950289726257,"(63.33061505369138, 10.080185145522995)","(63.330440874521656, 10.079637970828646)"
299,136.40456581115723,"(63.33061963735374, 10.080184572565198)","(63.330436290859296, 10.07963854378644)"
300,136.99937200546265,"(63.3306242210161, 10.080183999607403)","(63.33043170719694, 10.079639116744236)"
301,137.4042580127716,"(63.33062851819956, 10.080183426649608)","(63.33042712353458, 10.079639689702029)"
302,138.00073194503784,"(63.33063281538303, 10.080182853691815)","(63.33042282635111, 10.079640549138723)"
303,138.40460085868835,"(63.330637399045386, 10.08018199425512)","(63.33041852916765, 10.079641408575416)"
304,138.999449968338,"(63.33064198270775, 10.080181134818428)","(63.330413945505285, 10.07964198153321)"
